date,10040111三和(1),09090111六合(1),09070311古坑(1),07220211合興(1),10070111安和(1),09050111宏崙(1),09190112宜梧(1),09070211崁腳(1),07060111文昌(1),09180311明德(1),09180411東光(1),10050111東榮(1),07020111洛津(1),09160111海園(1),09020111溫厝(1),09100121烏塗(2),07120111田中(1),07210111田尾(1),09150111田洋(1),09180111箔子(1),07040111線西(1),09080211舊庄(1),07080111花壇(1),09010112虎溪(1),09120111豐榮(1)
2002-09-28 00:00:00,41.18625,37.80241195,61.64875,16.39958333,1.372083333,10.0125,-24.39458333,56.02083333,4.556666667,-3.238333333,2.615416667,-5.395833333,-0.673333333,-8.295416667,43.04125,38.55958333,36.03666667,25.63041667,7.4875,-7.53,3.263333333,13.62875,13.45083333,29.26125,4.220416667
2002-09-29 00:00:00,41.04458333,37.83361545,61.65666667,16.39,1.53875,10.24458333,-24.8875,56.01541667,4.462083333,-3.270416667,2.530416667,-5.443333333,-0.6425,-8.295833333,43.02833333,38.55291667,36.0275,25.49666667,6.58875,-7.66625,3.129166667,13.35875,13.34541667,29.32,4.121666667
2002-09-30 00:00:00,40.91020833,37.78516779,61.664375,16.37041667,1.576041667,10.24145833,-24.72666667,56.039375,4.550416667,-3.29875,2.507291667,-5.46875,-0.6725,-8.287083333,43.02375,38.545,36.01875,25.50166667,7.514583333,-7.657916667,3.066666667,13.42666667,13.39125,29.23354167,4.007291667
2002-10-01 00:00:00,40.92916667,37.7493789,61.67083333,16.35791667,1.435,10.15708333,-24.94125,56.06583333,4.52125,-3.326666667,2.590416667,-5.479583333,-0.68875,-8.286666667,43.03,38.53666667,36.00125,25.53708333,7.578333333,-7.67625,3.097916667,13.67333333,13.38208333,29.16083333,4.057916667
2002-10-02 00:00:00,40.72166667,37.83027133,61.66791667,16.35666667,1.50875,10.18708333,-24.80333333,56.08083333,4.56625,-3.35875,2.642083333,-5.494166667,-0.700833333,-8.329166667,43.035,38.525,35.98875,25.5675,7.610833333,-7.587916667,3.153333333,13.64958333,13.42125,29.29875,4.047916667
2002-10-03 00:00:00,40.72875,37.88923753,61.65958333,16.345,1.48,10.52625,-24.67666667,56.13125,4.555833333,-3.443333333,2.581666667,-5.51,-0.712083333,-8.410416667,43.04708333,38.50708333,35.96916667,25.48791667,7.63,-7.720833333,3.285833333,13.5475,13.41583333,29.40708333,4.075
2002-10-04 00:00:00,40.6375,37.83827128,61.66083333,16.32375,1.54625,10.36583333,-25.02291667,56.09708333,4.47625,-3.467083333,2.395833333,-5.529583333,-0.70625,-8.51375,43.03833333,38.48916667,35.94333333,25.48791667,7.62625,-7.725833333,3.33375,13.42041667,13.29625,29.35583333,3.92125
2002-10-05 00:00:00,40.4675,37.72319183,61.66083333,16.31625,1.32875,9.506666667,-25.15291667,56.03666667,4.484166667,-3.47,1.94,-5.532916667,-0.724166667,-8.569583333,43.03416667,38.47,35.93,25.40541667,7.59375,-7.751666667,3.344166667,13.3525,13.23833333,29.21125,3.601666667
2002-10-06 00:00:00,40.30125,37.54474402,61.65125,16.29791667,1.37625,10.0425,-25.62375,56.025,4.466666667,-3.479583333,2.212916667,-5.545833333,-0.741666667,-8.55625,43.03166667,38.4525,35.92041667,25.47833333,7.56375,-7.878333333,3.314583333,13.17666667,13.27458333,28.98375,3.787916667
2002-10-07 00:00:00,40.07333333,37.69198631,61.63041667,16.26958333,0.885416667,9.929583333,-25.54625,56.02,4.324166667,-3.49375,2.372083333,-5.5975,-0.782916667,-8.484583333,43.01833333,38.43666667,35.90875,25.39625,7.542916667,-7.955833333,3.235833333,13.19,13.29791667,29.2725,3.770416667
2002-10-08 00:00:00,40.03208333,37.64089371,61.60625,16.25708333,1.199583333,10.29958333,-25.8775,56.02583333,4.23875,-3.507083333,2.176666667,-5.648333333,-0.8125,-8.550416667,43.00791667,38.42,35.89,25.31958333,7.5175,-7.8,3.2225,13.02208333,13.23791667,29.2025,3.67625
2002-10-09 00:00:00,39.79291667,37.54685169,61.58708333,16.24875,0.975833333,9.933333333,-26.04958333,55.92291667,4.386666667,-3.5225,1.877916667,-5.731666667,-0.839166667,-8.715416667,42.9975,38.40208333,35.87166667,25.3225,7.495,-7.914166667,3.225,13.14041667,13.23833333,29.09625,3.610416667
2002-10-10 00:00:00,39.65916667,37.37163376,61.50916667,16.23083333,0.84375,9.90625,-25.94708333,56.02333333,4.382083333,-3.5375,2.0375,-5.75625,-0.862916667,-8.869166667,42.96916667,38.38416667,35.85708333,25.36041667,7.476666667,-8.028333333,3.199583333,13.05875,13.23541667,28.8675,3.582083333
2002-10-11 00:00:00,39.73625,37.49315564,61.41541667,16.22666667,1.13125,9.992083333,-26.08666667,55.8525,4.413333333,-3.555416667,2.333333333,-5.755833333,-0.87875,-8.990833333,42.95416667,38.37041667,35.84333333,25.36166667,7.457083333,-8.170416667,3.24375,13.27291667,13.21333333,29.09375,3.402916667
2002-10-12 00:00:00,39.66375,37.37005359,61.35958333,16.22083333,0.852916667,10.13541667,-26.48,55.92291667,4.31125,-3.578333333,2.34625,-5.782083333,-0.89375,-9.044166667,42.94125,38.34916667,35.82791667,25.37625,7.43375,-8.245416667,3.314583333,12.73833333,13.19375,28.94,3.43125
2002-10-13 00:00:00,39.54125,37.45590935,61.30541667,16.19666667,1.124583333,10.45083333,-26.54875,55.9825,4.414166667,-3.6075,2.28875,-5.835416667,-0.879166667,-9.025833333,42.90125,38.32833333,35.81625,25.285,7.43,-8.261666667,3.305,13.04375,13.23083333,29.13958333,3.547083333
2002-10-14 00:00:00,39.52333333,37.47709728,61.24333333,16.18791667,1.240416667,10.04,-26.65375,55.99875,4.433333333,-3.6425,2.435,-5.894583333,-0.923333333,-8.96,42.88,38.30833333,35.79875,25.36416667,7.42625,-8.221666667,3.262916667,13.20583333,13.2275,29.245,3.522083333
2002-10-15 00:00:00,39.43625,37.42979559,61.19083333,16.17708333,1.313333333,9.81375,-26.53458333,56.01,4.441666667,-3.676666667,2.633333333,-5.956666667,-0.937916667,-8.8875,42.8825,38.29666667,35.78,25.36416667,7.416666667,-8.365,3.181666667,13.27791667,13.2325,29.2025,3.41625
2002-10-16 00:00:00,39.03,37.4058626,61.14083333,16.17,1.325,10.03583333,-26.39541667,55.97625,4.317083333,-3.71125,2.010416667,-5.976666667,-0.919166667,-8.83375,42.93041667,38.28875,35.79125,25.30625,7.4075,-8.398333333,3.250833333,13.21625,13.28416667,29.19416667,3.405
2002-10-17 00:00:00,38.8575,37.41714017,61.1075,16.15,1.067916667,10.30083333,-26.3675,56.0025,4.335,-3.7475,2.26875,-5.982083333,-0.920833333,-8.782916667,42.94916667,38.27125,35.7925,25.32625,7.399166667,-8.295833333,3.313333333,13.42416667,13.26458333,29.235,3.402916667
2002-10-18 00:00:00,38.81208333,37.27969924,61.0675,16.14291667,1.137083333,9.962083333,-26.39208333,55.97583333,4.405,-3.780416667,2.168333333,-6.043333333,-0.935833333,-8.717916667,42.935,38.25458333,35.77791667,25.30166667,7.390416667,-8.28125,3.30125,13.29583333,13.23416667,29.05166667,3.265416667
2002-10-19 00:00:00,38.80458333,37.2355745,61.01208333,16.13,1.594166667,9.713333333,-26.31916667,55.90541667,4.46875,-3.814166667,2.120416667,-6.07,-0.94375,-8.736666667,42.91125,38.235,35.7625,25.33166667,7.383333333,-8.220416667,3.26,13.22041667,13.22666667,29.06041667,3.250833333
2002-10-20 00:00:00,38.74208333,37.13587128,60.94791667,16.11916667,1.624166667,9.764583333,-26.81041667,55.91625,4.427083333,-3.845,1.943333333,-6.122083333,-0.918333333,-8.761666667,42.87083333,38.20708333,35.75083333,25.3025,7.3775,-8.076666667,3.26125,13.5025,13.2175,28.92083333,3.29625
2002-10-21 00:00:00,38.74625,37.18975797,60.90375,16.09958333,1.316666667,9.863333333,-27.3525,55.8875,4.420416667,-3.88375,2.089583333,-6.18625,-0.92875,-8.757916667,42.82791667,38.18625,35.73791667,25.35166667,7.36625,-8.227916667,3.291666667,13.30916667,13.23916667,29.0175,3.35
2002-10-22 00:00:00,38.76541667,37.23133256,60.85125,16.10208333,1.589583333,10.42041667,-26.93583333,55.9125,4.425833333,-3.941666667,2.167083333,-6.238333333,-0.922083333,-8.72125,42.83833333,38.165,35.72583333,25.40416667,7.36,-8.290833333,3.22375,13.425,13.28333333,29.08916667,3.429583333
2002-10-23 00:00:00,38.64375,37.28738062,60.79583333,16.08916667,1.565833333,10.28458333,-26.71083333,55.93583333,4.42625,-3.968333333,2.620833333,-6.273333333,-0.899583333,-8.78,42.81708333,38.14875,35.71708333,25.39916667,7.35,-8.357083333,3.104166667,13.6025,13.2825,29.22625,3.4375
2002-10-24 00:00:00,38.64625,37.30553357,60.74,16.08,1.649166667,10.35125,-26.45208333,55.93666667,4.34625,-3.989166667,2.560833333,-6.300416667,-0.878333333,-8.855,42.81416667,38.13041667,35.70541667,25.29875,7.34,-8.289166667,3.147083333,13.50416667,13.25583333,29.31625,3.421666667
2002-10-25 00:00:00,38.42583333,37.36447143,60.6875,16.07083333,1.591666667,10.1275,-26.26916667,55.84625,4.383333333,-4.010416667,2.390833333,-6.319166667,-0.86375,-8.920833333,42.80791667,38.11083333,35.69125,25.34208333,7.33625,-8.220833333,3.162916667,13.44458333,13.24625,29.41291667,3.409166667
2002-10-26 00:00:00,38.22416667,37.27297549,60.65,16.0525,1.74125,10.32916667,-26.34125,55.81625,4.38,-4.035416667,2.273333333,-6.372083333,-0.8225,-9.000833333,42.80291667,38.0975,35.68041667,25.36666667,7.33,-8.230416667,3.1075,13.23958333,13.22333333,29.31375,3.394166667
2002-10-27 00:00:00,38.11916667,37.24902169,60.60958333,16.05,1.1275,10.21916667,-26.60666667,55.82916667,4.355416667,-4.04125,2.415833333,-6.365,-0.7875,-9.006666667,42.8125,38.07916667,35.67208333,25.3575,7.329583333,-8.203333333,3.05125,13.52458333,13.21625,29.31625,3.3525
2002-10-28 00:00:00,38.05916667,37.25588474,60.56333333,16.03458333,1.223333333,10.36875,-26.45541667,55.855,4.345,-4.054166667,2.452083333,-6.364166667,-0.790416667,-9.011666667,42.80666667,38.05833333,35.66541667,25.3675,7.329583333,-8.292916667,2.9625,13.44791667,13.19541667,29.37666667,3.338333333
2002-10-29 00:00:00,38.18666667,37.01948718,60.50208333,16.02,1.6675,10.36583333,-26.38541667,55.84666667,4.409166667,-4.101666667,2.327083333,-6.382083333,-0.796666667,-9.024583333,42.78458333,38.03875,35.64958333,25.33125,7.326666667,-8.30875,2.905416667,13.58875,13.13416667,29.05916667,3.500833333
2002-10-30 00:00:00,38.05,37.05952023,60.45125,16.01083333,1.53875,10.11875,-26.64875,55.85333333,4.43,-4.12,2.127916667,-6.435833333,-0.784583333,-9.04125,42.76833333,38.01958333,35.63666667,25.3525,7.317083333,-8.223333333,3.065,13.62583333,13.12333333,29.13625,3.311666667
2002-10-31 00:00:00,37.98041667,37.06972843,60.40041667,16.00416667,1.212916667,10.23083333,-26.53541667,55.83125,4.442083333,-4.12,2.04375,-6.4925,-0.764583333,-9.024583333,42.7925,37.99916667,35.62666667,25.27916667,7.31,-8.2175,3.18125,13.39,13.12416667,29.1925,3.284166667
2002-11-01 00:00:00,37.53125,37.16318414,60.34458333,15.995,1.44125,9.73125,-26.10666667,55.8425,4.387916667,-4.120416667,2.311666667,-6.529583333,-0.755416667,-8.9925,42.81,37.97458333,35.61666667,25.315,7.30375,-8.002916667,3.150416667,13.65666667,13.15,29.38833333,3.159583333
2002-11-02 00:00:00,37.24416667,37.09736605,60.27916667,15.99291667,1.55875,10.08125,-25.93833333,55.80833333,4.442916667,-4.1325,2.325833333,-6.558333333,-0.750833333,-8.959583333,42.79666667,37.94791667,35.60875,25.25791667,7.3,-7.894166667,3.105833333,13.64958333,13.11458333,29.34541667,3.200833333
2002-11-03 00:00:00,37.06,37.07100591,60.22708333,15.99,1.47625,9.793333333,-25.93041667,55.79958333,4.413333333,-4.14,2.358333333,-6.65,-0.699583333,-9.079166667,42.76291667,37.93083333,35.6,25.12208333,7.296666667,-7.947916667,3.04375,13.5475,13.18,29.36125,3.387916667
2002-11-04 00:00:00,36.99125,36.96846208,60.2575,15.98291667,1.537916667,10.19875,-26.01,55.76666667,4.360833333,-4.01125,2.42,-6.674583333,-0.69375,-9.192916667,42.7325,37.91666667,35.58916667,25.0775,7.294166667,-8.052916667,3.008333333,13.42041667,13.15416667,29.27458333,3.36875
2002-11-05 00:00:00,36.86458333,36.82995732,60.2825,15.97583333,1.344583333,10.19375,-25.90541667,55.76708333,4.3725,-3.749735539,2.170833333,-6.700416667,-0.6825,-9.304583333,42.7275,37.9,35.58166667,25.16083333,7.29375,-8.145416667,3.06625,13.3525,13.04666667,29.1175,3.310416667
2002-11-06 00:00:00,36.77,36.885355,60.2625,15.96875,1.46375,10.18333333,-25.94333333,55.76583333,4.393333333,-3.858272608,2.270833333,-6.709166667,-0.673333333,-9.455,42.72,37.87916667,35.58125,25.18125,7.295,-8.0575,3.123333333,13.17666667,13.02166667,29.25208333,3.439166667
2002-11-07 00:00:00,36.73916667,36.9624228,60.2375,15.96625,1.47125,10.11333333,-25.88,55.7775,4.397083333,-4.16,2.4875,-6.72375,-0.68375,-9.472083333,42.69833333,37.85166667,35.57708333,25.24208333,7.294583333,-8.176666667,3.170833333,13.19,12.99208333,29.36,3.488333333
2002-11-08 00:00:00,36.57166667,36.89675406,60.21291667,15.96083333,1.372083333,10.33875,-26.01833333,55.72541667,4.414166667,-4.16,2.565833333,-6.747916667,-0.662916667,-9.452083333,42.71,37.82291667,35.57,25.33083333,7.295416667,-8.224166667,3.156666667,13.02208333,13.04041667,29.26125,3.520416667
2002-11-09 00:00:00,36.62208333,36.97929466,60.16416667,15.96,1.28375,9.905,-25.94625,55.66291667,4.414583333,-4.166666667,2.32125,-6.79375,-0.65125,-9.402083333,42.68333333,37.79791667,35.56791667,25.26541667,7.290416667,-8.185416667,3.1025,13.14041667,13.02375,29.4225,3.58875
2002-11-10 00:00:00,36.645,37.02041546,60.13,15.96166667,1.1575,10.32208333,-26.22333333,55.6875,4.370833333,-4.175833333,2.246666667,-6.810833333,-0.618333333,-9.39,42.66708333,37.77208333,35.56083333,25.28166667,7.29,-8.106666667,3.110833333,13.05875,13.03125,29.49416667,3.524166667
2002-11-11 00:00:00,36.60625,36.8677491,60.10333333,15.96625,1.15,9.97375,-26.76416667,55.68583333,4.389583333,-4.18125,2.392083333,-6.847083333,-0.61125,-9.38875,42.64625,37.74916667,35.55083333,25.31583333,7.294583333,-8.208333333,3.151666667,13.27291667,13.03583333,29.27125,3.50625
2002-11-12 00:00:00,36.665,36.77958942,60.07208333,15.97583333,0.94125,10.20541667,-27.09958333,55.67375,4.422083333,-4.19,2.157083333,-6.855416667,-0.611666667,-9.339583333,42.65333333,37.72916667,35.54666667,25.23,7.33,-8.134166667,3.164166667,12.73833333,13.01208333,29.15,3.546666667
2002-11-13 00:00:00,36.56291667,36.92463273,60.0375,15.97958333,1.070833333,9.99125,-26.60791667,55.72333333,4.40625,-4.19,2.31875,-6.853333333,-0.600416667,-9.237083333,42.65,37.70708333,35.53666667,25.22291667,7.3475,-8.220833333,3.160833333,13.04375,13.02833333,29.37583333,3.475416667
2002-11-14 00:00:00,36.4375,36.81773222,60.01458333,15.98833333,1.045833333,10.15833333,-26.45583333,54.01541667,4.388333333,-4.197916667,2.447083333,-6.840833333,-0.612083333,-9.120833333,42.65375,37.68083333,35.5175,25.2875,7.345833333,-8.182916667,3.12125,13.20583333,12.98958333,29.21666667,3.351666667
2002-11-15 00:00:00,36.43625,36.69569427,59.96375,15.99875,1.1325,10.16958333,-26.39416667,53.04166667,4.374583333,-4.227916667,2.29625,-6.835,-0.622083333,-9.081666667,42.67,37.655,35.49416667,25.32,7.345416667,-8.2,3.108333333,13.27791667,12.96125,29.06375,3.332083333
2002-11-16 00:00:00,36.32833333,36.83479211,59.91833333,16.00708333,1.12125,10.33,-26.32125,52.9975,4.375416667,-4.24,2.393333333,-6.845416667,-0.585416667,-8.95125,42.65958333,37.62625,35.475,25.37291667,7.357083333,-8.147916667,3.114166667,13.21625,13.03,29.30833333,3.47375
2002-11-17 00:00:00,36.38125,36.9537492,59.87291667,16.01,1.324583333,10.08541667,-26.25708333,52.9575,4.371666667,-4.24,2.472083333,-6.85375,-0.5675,-8.816666667,42.63708333,37.59958333,35.46166667,25.2975,7.35,-8.202916667,3.11625,13.42416667,13.08041667,29.5175,3.53125
2002-11-18 00:00:00,36.42583333,36.83893029,59.73916667,16.01125,1.155,10.21666667,-26.09791667,52.95,4.37625,-4.24,2.556666667,-6.85375,-0.589166667,-8.808333333,42.61041667,37.57625,35.44583333,25.31333333,7.35875,-8.280833333,3.140416667,13.29583333,13.04166667,29.32458333,3.58375
2002-11-19 00:00:00,36.45208333,36.90941484,59.64166667,15.99,1.045416667,10.08958333,-25.81875,52.9725,4.364583333,-4.242083333,2.58,-6.852083333,-0.582083333,-8.848333333,42.5575,37.55291667,35.43166667,25.37041667,7.37,-8.167916667,3.144166667,13.22041667,13.05291667,29.42875,3.541666667
2002-11-20 00:00:00,36.47833333,36.8301268,59.58625,16.00166667,1.185416667,10.20041667,-25.71875,52.98125,4.372083333,-4.26,2.56375,-6.829583333,-0.560833333,-8.861666667,42.55208333,37.53083333,35.41208333,25.29125,7.355,-8.164166667,3.182916667,13.5025,13.02208333,29.3025,3.678333333
2002-11-21 00:00:00,36.45458333,36.7175003,59.53375,16.00583333,1.230416667,10.055,-25.72708333,53.00791667,4.36125,-4.26,2.507916667,-6.788333333,-0.556666667,-8.81875,42.575,37.50875,35.39208333,25.28375,7.364583333,-8.190833333,3.177916667,13.30916667,12.97625,29.13458333,3.54625
2002-11-22 00:00:00,36.3825,36.86419068,59.48208333,16.00625,1.2225,10.19416667,-25.52541667,52.99458333,4.35,-4.26,2.67625,-6.741666667,-0.55625,-8.809583333,42.58,37.4875,35.36791667,25.31041667,7.362916667,-8.28875,3.162083333,13.425,12.96375,29.38458333,3.47
2002-11-23 00:00:00,36.33833333,36.79025731,59.42958333,16.01333333,1.2275,10.09916667,-25.55833333,52.89791667,4.339583333,-4.25125,2.392916667,-6.7225,-0.543333333,-8.8175,42.57666667,37.465,35.34583333,25.30333333,7.343333333,-8.209166667,3.12625,13.6025,12.95625,29.30208333,3.373333333
2002-11-24 00:00:00,36.26333333,36.85872899,59.35708333,16.01416667,1.24,10.24041667,-25.77916667,52.82083333,4.321666667,-4.2525,2.250416667,-6.712083333,-0.509166667,-8.842083333,42.55416667,37.43958333,35.32625,25.2425,7.319583333,-8.19125,3.134166667,13.50416667,12.96666667,29.42791667,3.452916667
2002-11-25 00:00:00,36.215,36.80800584,59.2975,16.01333333,1.010833333,10.27875,-25.5825,52.74083333,4.312916667,-4.305416667,2.27125,-6.697916667,-0.5275,-8.8125,42.52416667,37.41416667,35.29416667,25.23375,7.298333333,-8.272916667,3.12625,13.44458333,12.94083333,29.37166667,3.462083333
2002-11-26 00:00:00,36.59666667,36.89564003,59.21875,16.01666667,1.099583333,10.27125,-25.50166667,52.61125,4.295416667,-4.356666667,2.203333333,-6.678333333,-0.542083333,-8.875,42.53416667,37.39,35.2675,25.19458333,7.286666667,-8.357916667,3.045,13.23958333,12.95125,29.51916667,3.44375
2002-11-27 00:00:00,36.705,36.80370783,59.165,16.01791667,1.04375,10.06833333,-25.45041667,52.62416667,4.292083333,-4.34875,2.251666667,-6.6375,-0.558333333,-9.015416667,42.54416667,37.3675,35.2425,25.18458333,7.280833333,-8.320416667,2.98,13.52458333,12.90583333,29.4,3.288333333
2002-11-28 00:00:00,36.825,36.64722684,59.12458333,16.015,0.829583333,10.06583333,-25.45375,52.44625,4.292916667,-4.324583333,2.266666667,-6.58875,-0.5775,-9.065,42.54875,37.34375,35.21708333,25.21208333,7.27875,-8.238333333,2.905416667,13.44791667,12.92333333,29.17291667,3.27625
2002-11-29 00:00:00,36.98458333,36.74385902,59.08666667,16.01458333,0.975833333,10.48625,-25.32083333,52.25458333,4.30875,-4.273333333,2.502916667,-6.543333333,-0.601666667,-9.055416667,42.55875,37.31791667,35.19708333,25.37375,7.27875,-8.0825,2.876666667,13.58875,12.97708333,29.33416667,3.5175
2002-11-30 00:00:00,37.13333333,36.76499917,59.04416667,16.02416667,1.232083333,10.52833333,-25.55333333,52.50583333,4.309166667,-4.26,2.76375,-6.469166667,-0.5825,-8.915,42.57,37.29583333,35.1775,25.39875,7.26875,-7.915833333,2.834583333,13.62583333,13.01083333,29.37541667,3.525833333
2002-12-01 00:00:00,37.78125,36.83155381,58.9925,16.02583333,1.27,10.48125,-25.77583333,52.55,4.3,-4.24625,2.822916667,-6.442916667,-0.530416667,-8.730416667,42.56083333,37.27125,35.14958333,25.38208333,7.260416667,-7.73625,2.89125,13.39041667,12.97291667,29.47833333,3.484166667
2002-12-02 00:00:00,38.03541667,36.93826357,59.00791667,16.02416667,1.233333333,10.28916667,-25.29958333,52.59791667,4.292916667,-4.22625,2.711666667,-6.41375,-0.541666667,-8.53875,42.54375,37.24583333,35.12875,25.385,7.265833333,-7.76,2.788333333,13.51291667,12.97541667,29.63333333,3.452916667
2002-12-03 00:00:00,38.57208333,36.78267374,59.02666667,16.03291667,0.972083333,10.41583333,-24.98791667,52.57125,4.2875,-4.201666667,2.705833333,-6.352916667,-0.537916667,-8.378333333,42.54,37.22,35.10166667,25.33083333,7.27,-7.723333333,2.701666667,13.61791667,12.96708333,29.39833333,3.4025
2002-12-04 00:00:00,38.72541667,36.73841605,58.98375,16.03666667,0.78375,10.28791667,-24.8,53.25541667,4.2825,-4.176666667,2.607916667,-6.28875,-0.537916667,-8.250833333,42.53625,37.19458333,35.07375,25.26708333,7.27,-7.745833333,2.668333333,13.61625,12.94416667,29.34583333,3.273333333
2002-12-05 00:00:00,38.87291667,36.55778396,58.95375,16.03583333,0.85875,10.36291667,-24.63041667,54.96541667,4.275833333,-4.28875,2.185,-6.2375,-0.545,-8.144583333,42.59083333,37.16875,35.045,25.1575,7.263333333,-7.847083333,2.640833333,13.635,12.82541667,29.19125,3.28
2002-12-06 00:00:00,38.92541667,36.49318108,58.92291667,16.03666667,0.909583333,9.985416667,-24.63875,54.93666667,4.259166667,-4.46,1.7275,-6.189166667,-0.555416667,-8.054583333,42.64583333,37.14291667,35.01791667,25.16541667,7.26,-7.895416667,2.613333333,13.5675,12.76291667,29.19375,3.377083333
2002-12-07 00:00:00,39.44416667,36.52932992,58.88541667,16.03833333,0.650416667,9.87875,-24.8975,55.11,4.259583333,-4.2,2.35125,-6.12875,-0.572083333,-8.022916667,42.6225,37.11416667,34.98791667,25.22208333,7.256666667,-7.867083333,2.597083333,13.63833333,12.81666667,29.25458333,3.417916667
2002-12-08 00:00:00,38.11666667,36.59759684,58.83833333,16.03666667,0.759166667,10.19416667,-24.9125,55.10083333,4.22875,-4.177083333,2.55,-6.08875,-0.567083333,-7.954583333,42.59625,37.085,34.95875,25.21208333,7.244166667,-7.894583333,2.56375,13.59875,12.90833333,29.40625,3.409583333
2002-12-09 00:00:00,38.29875,36.59633936,58.79833333,16.04041667,0.822083333,10.2625,-24.77666667,55.26125,4.2225,-4.118333333,2.700416667,-6.052083333,-0.608333333,-7.93,42.60541667,37.055,34.92708333,25.16083333,7.238333333,-7.837916667,2.5225,13.62083333,12.93666667,29.4625,3.345833333
2002-12-10 00:00:00,38.65708333,36.50889713,58.78125,16.04083333,0.875833333,10.38541667,-24.83375,55.17291667,4.222916667,-4.093333333,2.73875,-5.986666667,-0.630416667,-8.06375,42.60833333,37.0275,34.90041667,24.94541667,7.2275,-7.905416667,2.50875,13.6025,12.89625,29.34375,3.339583333
2002-12-11 00:00:00,38.84666667,36.46011481,58.75541667,16.0375,0.775,10.18375,-24.61375,55.3075,4.21,-4.088333333,2.957916667,-5.987916667,-0.649583333,-8.372916667,42.60375,36.99875,34.87291667,24.99458333,7.22,-7.9075,2.488333333,13.41416667,12.86208333,29.24541667,3.36625
2002-12-12 00:00:00,38.90916667,36.5876856,58.71166667,16.04,0.85375,10.37666667,-24.56458333,55.24375,4.217083333,-4.07,3.0875,-5.952083333,-0.645416667,-8.465833333,42.6,36.96833333,34.84375,25.34041667,7.22,-7.835416667,2.615833333,13.61791667,12.96875,29.4475,3.387916667
2002-12-13 00:00:00,39.14333333,36.39307991,58.685,16.04291667,0.824166667,10.46041667,-24.67291667,55.22708333,4.212916667,-4.075833333,3.041666667,-5.90375,-0.62625,-8.452916667,42.6,36.94,34.81333333,25.32083333,7.22,-7.688333333,2.604166667,13.63458333,12.99333333,29.15416667,3.41625
2002-12-14 00:00:00,39.4525,36.42579936,58.65375,16.05458333,0.841666667,10.20625,-24.38083333,55.20875,4.209166667,-4.07,2.862916667,-5.8375,-0.609583333,-8.392916667,42.59333333,36.91333333,34.79208333,25.24875,7.22,-7.577083333,2.572916667,13.51416667,12.91125,29.20666667,3.266666667
2002-12-15 00:00:00,39.71916667,36.52520127,58.62541667,16.06291667,0.82875,10.38125,-24.40875,55.20875,4.205,-4.04375,2.866666667,-5.77125,-0.5625,-8.310833333,42.59,36.88541667,34.76708333,25.22333333,7.22,-7.585416667,2.535416667,13.60041667,12.89,29.35333333,3.26625
2002-12-16 00:00:00,39.50375,36.51765031,58.6,16.05875,0.700833333,10.22833333,-24.38291667,55.32791667,4.192916667,-4.014583333,2.656666667,-5.705833333,-0.565833333,-8.247083333,42.58291667,36.56166667,34.73708333,25.16708333,7.2125,-7.607916667,2.502916667,13.61875,12.84416667,29.35666667,3.334583333
2002-12-17 00:00:00,39.86,36.55161781,58.57708333,16.05458333,0.729583333,9.961666667,-24.29125,55.45333333,4.183333333,-3.99,2.53625,-5.686666667,-0.574166667,-8.072916667,42.58416667,36.23708333,34.705,25.13958333,7.21,-7.72,2.450416667,13.53958333,12.835,29.41416667,3.339166667
2002-12-18 00:00:00,39.945,36.4871893,58.55791667,16.06375,0.705416667,10.01666667,-24.48125,55.54041667,4.1675,-3.96875,2.6375,-5.618333333,-0.5775,-7.94625,42.60166667,36.21,34.66916667,25.14,7.203333333,-7.687916667,2.445833333,13.44416667,12.77666667,29.31666667,3.330416667
2002-12-19 00:00:00,40.18208333,36.58756107,58.52541667,16.05875,0.8075,10.4475,-24.3975,55.64541667,4.185833333,-3.912916667,2.8425,-5.543333333,-0.567083333,-7.807916667,42.62708333,36.18333333,34.64125,25.2625,7.2,-7.4375,2.486666667,13.51541667,12.87958333,29.45708333,3.38875
2002-12-20 00:00:00,39.79583333,36.58073834,58.50625,16.06083333,0.94375,10.51833333,-23.6175,55.68208333,4.284166667,-3.877916667,2.977083333,-5.470416667,-0.529166667,-7.655833333,42.66541667,36.15541667,34.6125,25.34375,7.2,-7.17125,2.58125,13.71083333,13.195,29.43833333,3.535416667
2002-12-21 00:00:00,40.38041667,36.38343149,58.465,16.065,1.04875,10.5925,-23.3275,55.73666667,4.33875,-3.842083333,3.067916667,-5.412916667,-0.464583333,-7.454583333,42.70958333,36.12416667,34.58958333,25.36666667,7.2,-6.992083333,2.717083333,13.84166667,13.30875,29.11458333,3.62625
2002-12-22 00:00:00,40.86333333,36.34434989,58.42708333,16.07541667,1.119166667,10.59666667,-23.21791667,55.72166667,4.337916667,-3.81125,3.090833333,-5.375416667,-0.360833333,-7.2325,42.73416667,36.09666667,34.56875,25.36166667,7.2,-6.819583333,2.717083333,13.93583333,13.34958333,29.03416667,3.645
2002-12-23 00:00:00,40.92375,36.36927728,58.4075,16.08333333,1.152916667,10.57041667,-23.245,55.71625,4.33375,-3.777916667,3.125,-5.331666667,-0.316666667,-7.064166667,42.7475,36.06958333,34.54208333,25.37041667,7.2,-6.690416667,2.670833333,13.96708333,13.35416667,29.07166667,3.667083333
