differential_evolution step 61: f(x)= 10.1722
differential_evolution step 62: f(x)= 10.1722
differential_evolution step 63: f(x)= 10.1722
differential_evolution step 64: f(x)= 10.1722
differential_evolution step 65: f(x)= 10.1722
differential_evolution step 66: f(x)= 10.1722
differential_evolution step 67: f(x)= 10.1722
differential_evolution step 68: f(x)= 10.1722
differential_evolution step 69: f(x)= 10.1722
differential_evolution step 70: f(x)= 10.1722
differential_evolution step 71: f(x)= 10.1722
differential_evolution step 72: f(x)= 10.1722
differential_evolution step 73: f(x)= 10.1722
differential_evolution step 74: f(x)= 10.1722
differential_evolution step 75: f(x)= 10.1722
differential_evolution step 76: f(x)= 10.1722
differential_evolution step 77: f(x)= 10.1722
differential_evolution step 78: f(x)= 10.1722
differential_evolution step 79: f(x)= 10.1722
differential_evolution step 80: f(x)= 10.1722
differential_evolution step 81: f(x)= 10.1722
differential_evolution step 82: f(x)= 10.1722
differential_evolution step 83: f(x)= 10.1722
10.17224471
TRUE
[0.5866568  0.4538225  0.04066413 0.00570875 0.57036486 0.80755336
 1.         0.14768528 0.97385026 0.23467652 0.8420593  0.52446231
 0.66553628 0.52205048]
differential_evolution step 1: f(x)= 27.3863
differential_evolution step 2: f(x)= 27.3854
differential_evolution step 3: f(x)= 27.3854
differential_evolution step 4: f(x)= 27.3854
differential_evolution step 5: f(x)= 27.3854
differential_evolution step 6: f(x)= 27.3854
differential_evolution step 7: f(x)= 27.3854
differential_evolution step 8: f(x)= 27.3853
differential_evolution step 9: f(x)= 27.3853
differential_evolution step 10: f(x)= 27.3853
differential_evolution step 11: f(x)= 27.3853
differential_evolution step 12: f(x)= 27.3852
differential_evolution step 13: f(x)= 27.3852
differential_evolution step 14: f(x)= 27.3836
differential_evolution step 15: f(x)= 27.3835
differential_evolution step 16: f(x)= 27.3835
differential_evolution step 17: f(x)= 27.3835
differential_evolution step 18: f(x)= 27.3835
differential_evolution step 19: f(x)= 27.3832
differential_evolution step 20: f(x)= 27.3832
differential_evolution step 21: f(x)= 27.3832
differential_evolution step 22: f(x)= 27.3832
differential_evolution step 23: f(x)= 27.3832
differential_evolution step 24: f(x)= 27.3832
differential_evolution step 25: f(x)= 27.3832
differential_evolution step 26: f(x)= 27.3832
differential_evolution step 27: f(x)= 27.3832
differential_evolution step 28: f(x)= 27.3832
differential_evolution step 29: f(x)= 27.3832
differential_evolution step 30: f(x)= 27.3832
differential_evolution step 31: f(x)= 27.3832
differential_evolution step 32: f(x)= 27.3832
differential_evolution step 33: f(x)= 27.3832
differential_evolution step 34: f(x)= 27.3832
differential_evolution step 35: f(x)= 27.3832
differential_evolution step 36: f(x)= 27.3832
differential_evolution step 37: f(x)= 27.3832
differential_evolution step 38: f(x)= 27.3832
differential_evolution step 39: f(x)= 27.3832
differential_evolution step 40: f(x)= 27.3832
differential_evolution step 41: f(x)= 27.3832
differential_evolution step 42: f(x)= 27.3832
differential_evolution step 43: f(x)= 27.3832
differential_evolution step 44: f(x)= 27.3832
differential_evolution step 45: f(x)= 27.3832
differential_evolution step 46: f(x)= 27.3832
differential_evolution step 47: f(x)= 27.3832
differential_evolution step 48: f(x)= 27.3832
differential_evolution step 49: f(x)= 27.3832
differential_evolution step 50: f(x)= 27.3832
differential_evolution step 51: f(x)= 27.3832
differential_evolution step 52: f(x)= 27.3832
differential_evolution step 53: f(x)= 27.3832
differential_evolution step 54: f(x)= 27.3832
differential_evolution step 55: f(x)= 27.3832
differential_evolution step 56: f(x)= 27.3832
differential_evolution step 57: f(x)= 27.3832
differential_evolution step 58: f(x)= 27.3832
differential_evolution step 59: f(x)= 27.3832
differential_evolution step 60: f(x)= 27.3832
differential_evolution step 61: f(x)= 27.3832
differential_evolution step 62: f(x)= 27.3832
differential_evolution step 63: f(x)= 27.3832
differential_evolution step 64: f(x)= 27.3832
differential_evolution step 65: f(x)= 27.3832
differential_evolution step 66: f(x)= 27.3832
differential_evolution step 67: f(x)= 27.3832
differential_evolution step 68: f(x)= 27.3832
differential_evolution step 69: f(x)= 27.3832
differential_evolution step 70: f(x)= 27.3832
differential_evolution step 71: f(x)= 27.3832
differential_evolution step 72: f(x)= 27.3832
differential_evolution step 73: f(x)= 27.3832
differential_evolution step 74: f(x)= 27.3832
differential_evolution step 75: f(x)= 27.3832
differential_evolution step 76: f(x)= 27.3832
differential_evolution step 77: f(x)= 27.3832
differential_evolution step 78: f(x)= 27.3832
differential_evolution step 79: f(x)= 27.3832
differential_evolution step 80: f(x)= 27.3832
differential_evolution step 81: f(x)= 27.3832
27.3831848
TRUE
[0.41024814 0.79282234 0.06510029 0.05805646 0.86752451 0.92792453
 1.         0.5450522  0.32734164 0.5741882  0.56685421 0.27702199
 0.55859498 0.42652387]
differential_evolution step 1: f(x)= 189.37
differential_evolution step 2: f(x)= 189.37
differential_evolution step 3: f(x)= 189.37
differential_evolution step 4: f(x)= 189.365
differential_evolution step 5: f(x)= 189.365
differential_evolution step 6: f(x)= 189.364
differential_evolution step 7: f(x)= 189.364
differential_evolution step 8: f(x)= 189.363
differential_evolution step 9: f(x)= 189.363
differential_evolution step 10: f(x)= 189.363
differential_evolution step 11: f(x)= 189.363
differential_evolution step 12: f(x)= 189.362
differential_evolution step 13: f(x)= 189.362
differential_evolution step 14: f(x)= 189.362
differential_evolution step 15: f(x)= 189.362
differential_evolution step 16: f(x)= 189.362
differential_evolution step 17: f(x)= 189.362
differential_evolution step 18: f(x)= 189.362
differential_evolution step 19: f(x)= 189.362
differential_evolution step 20: f(x)= 189.362
differential_evolution step 21: f(x)= 189.362
differential_evolution step 22: f(x)= 189.362
differential_evolution step 23: f(x)= 189.362
differential_evolution step 24: f(x)= 189.362
differential_evolution step 25: f(x)= 189.362
differential_evolution step 26: f(x)= 189.362
differential_evolution step 27: f(x)= 189.362
differential_evolution step 28: f(x)= 189.362
differential_evolution step 29: f(x)= 189.362
differential_evolution step 30: f(x)= 189.362
differential_evolution step 31: f(x)= 189.362
differential_evolution step 32: f(x)= 189.362
differential_evolution step 33: f(x)= 189.362
differential_evolution step 34: f(x)= 189.362
differential_evolution step 35: f(x)= 189.362
differential_evolution step 36: f(x)= 189.362
differential_evolution step 37: f(x)= 189.362
differential_evolution step 38: f(x)= 189.362
differential_evolution step 39: f(x)= 189.362
differential_evolution step 40: f(x)= 189.362
differential_evolution step 41: f(x)= 189.362
differential_evolution step 42: f(x)= 189.362
differential_evolution step 43: f(x)= 189.362
differential_evolution step 44: f(x)= 189.362
differential_evolution step 45: f(x)= 189.362
differential_evolution step 46: f(x)= 189.362
differential_evolution step 47: f(x)= 189.362
differential_evolution step 48: f(x)= 189.362
differential_evolution step 49: f(x)= 189.362
differential_evolution step 50: f(x)= 189.362
differential_evolution step 51: f(x)= 189.362
differential_evolution step 52: f(x)= 189.362
differential_evolution step 53: f(x)= 189.362
differential_evolution step 54: f(x)= 189.362
differential_evolution step 55: f(x)= 189.362
differential_evolution step 56: f(x)= 189.362
differential_evolution step 57: f(x)= 189.362
differential_evolution step 58: f(x)= 189.362
differential_evolution step 59: f(x)= 189.362
differential_evolution step 60: f(x)= 189.362
differential_evolution step 61: f(x)= 189.362
differential_evolution step 62: f(x)= 189.362
differential_evolution step 63: f(x)= 189.362
189.3617852
TRUE
[0.38720664 0.38960525 0.0194361  0.02855907 0.72837782 0.48097262
 1.         0.79722907 0.58391544 0.36099914 0.30728496 0.43489355
 0.917002   0.67818943]
differential_evolution step 1: f(x)= 169.623
differential_evolution step 2: f(x)= 169.59
differential_evolution step 3: f(x)= 169.59
differential_evolution step 4: f(x)= 169.59
differential_evolution step 5: f(x)= 169.588
differential_evolution step 6: f(x)= 169.588
differential_evolution step 7: f(x)= 169.586
differential_evolution step 8: f(x)= 169.586
differential_evolution step 9: f(x)= 169.586
differential_evolution step 10: f(x)= 169.586
differential_evolution step 11: f(x)= 169.586
differential_evolution step 12: f(x)= 169.586
differential_evolution step 13: f(x)= 169.586
differential_evolution step 14: f(x)= 169.586
differential_evolution step 15: f(x)= 169.586
differential_evolution step 16: f(x)= 169.586
differential_evolution step 17: f(x)= 169.586
differential_evolution step 18: f(x)= 169.586
differential_evolution step 19: f(x)= 169.586
differential_evolution step 20: f(x)= 169.586
differential_evolution step 21: f(x)= 169.586
differential_evolution step 22: f(x)= 169.586
differential_evolution step 23: f(x)= 169.586
differential_evolution step 24: f(x)= 169.586
differential_evolution step 25: f(x)= 169.586
differential_evolution step 26: f(x)= 169.586
differential_evolution step 27: f(x)= 169.586
differential_evolution step 28: f(x)= 169.586
differential_evolution step 29: f(x)= 169.586
differential_evolution step 30: f(x)= 169.586
differential_evolution step 31: f(x)= 169.586
differential_evolution step 32: f(x)= 169.586
differential_evolution step 33: f(x)= 169.586
differential_evolution step 34: f(x)= 169.586
differential_evolution step 35: f(x)= 169.586
differential_evolution step 36: f(x)= 169.586
differential_evolution step 37: f(x)= 169.586
differential_evolution step 38: f(x)= 169.586
differential_evolution step 39: f(x)= 169.586
differential_evolution step 40: f(x)= 169.586
differential_evolution step 41: f(x)= 169.586
differential_evolution step 42: f(x)= 169.586
differential_evolution step 43: f(x)= 169.586
differential_evolution step 44: f(x)= 169.586
differential_evolution step 45: f(x)= 169.586
differential_evolution step 46: f(x)= 169.586
differential_evolution step 47: f(x)= 169.586
differential_evolution step 48: f(x)= 169.586
differential_evolution step 49: f(x)= 169.586
differential_evolution step 50: f(x)= 169.586
differential_evolution step 51: f(x)= 169.586
differential_evolution step 52: f(x)= 169.586
differential_evolution step 53: f(x)= 169.586
differential_evolution step 54: f(x)= 169.586
differential_evolution step 55: f(x)= 169.586
differential_evolution step 56: f(x)= 169.586
differential_evolution step 57: f(x)= 169.586
differential_evolution step 58: f(x)= 169.586
differential_evolution step 59: f(x)= 169.586
differential_evolution step 60: f(x)= 169.586
differential_evolution step 61: f(x)= 169.586
differential_evolution step 62: f(x)= 169.586
differential_evolution step 63: f(x)= 169.586
differential_evolution step 64: f(x)= 169.586
differential_evolution step 65: f(x)= 169.586
differential_evolution step 66: f(x)= 169.586
differential_evolution step 67: f(x)= 169.586
169.5861184
TRUE
[0.53263322 0.28202112 0.06613845 0.26199097 0.84733996 0.3409848
 1.         0.71121536 0.95712371 0.44603699 0.65717161 0.59588025
 0.70216207 0.72107484]
differential_evolution step 1: f(x)= 174.625
differential_evolution step 2: f(x)= 174.611
differential_evolution step 3: f(x)= 174.582
differential_evolution step 4: f(x)= 174.577
differential_evolution step 5: f(x)= 174.568
differential_evolution step 6: f(x)= 174.561
differential_evolution step 7: f(x)= 174.561
differential_evolution step 8: f(x)= 174.561
differential_evolution step 9: f(x)= 174.561
differential_evolution step 10: f(x)= 174.561
differential_evolution step 11: f(x)= 174.561
differential_evolution step 12: f(x)= 174.561
differential_evolution step 13: f(x)= 174.561
differential_evolution step 14: f(x)= 174.561
differential_evolution step 15: f(x)= 174.561
differential_evolution step 16: f(x)= 174.561
differential_evolution step 17: f(x)= 174.56
differential_evolution step 18: f(x)= 174.56
differential_evolution step 19: f(x)= 174.56
differential_evolution step 20: f(x)= 174.56
differential_evolution step 21: f(x)= 174.56
differential_evolution step 22: f(x)= 174.56
differential_evolution step 23: f(x)= 174.56
differential_evolution step 24: f(x)= 174.56
differential_evolution step 25: f(x)= 174.56
differential_evolution step 26: f(x)= 174.56
differential_evolution step 27: f(x)= 174.56
differential_evolution step 28: f(x)= 174.56
differential_evolution step 29: f(x)= 174.56
differential_evolution step 30: f(x)= 174.56
differential_evolution step 31: f(x)= 174.56
differential_evolution step 32: f(x)= 174.56
differential_evolution step 33: f(x)= 174.56
differential_evolution step 34: f(x)= 174.56
differential_evolution step 35: f(x)= 174.56
differential_evolution step 36: f(x)= 174.56
differential_evolution step 37: f(x)= 174.56
differential_evolution step 38: f(x)= 174.56
differential_evolution step 39: f(x)= 174.56
differential_evolution step 40: f(x)= 174.56
differential_evolution step 41: f(x)= 174.56
differential_evolution step 42: f(x)= 174.56
differential_evolution step 43: f(x)= 174.56
differential_evolution step 44: f(x)= 174.56
differential_evolution step 45: f(x)= 174.56
differential_evolution step 46: f(x)= 174.56
differential_evolution step 47: f(x)= 174.56
differential_evolution step 48: f(x)= 174.56
differential_evolution step 49: f(x)= 174.56
differential_evolution step 50: f(x)= 174.56
differential_evolution step 51: f(x)= 174.56
differential_evolution step 52: f(x)= 174.56
differential_evolution step 53: f(x)= 174.56
differential_evolution step 54: f(x)= 174.56
differential_evolution step 55: f(x)= 174.56
differential_evolution step 56: f(x)= 174.56
differential_evolution step 57: f(x)= 174.56
differential_evolution step 58: f(x)= 174.56
differential_evolution step 59: f(x)= 174.56
differential_evolution step 60: f(x)= 174.56
differential_evolution step 61: f(x)= 174.56
differential_evolution step 62: f(x)= 174.56
174.5604646
TRUE
[0.56903    0.60508754 0.04551516 0.16914521 0.95044149 0.01924518
 1.         0.70683957 0.38085957 0.7022423  0.07196665 0.91452825
 0.540307   0.02066692]
differential_evolution step 1: f(x)= 136.466
differential_evolution step 2: f(x)= 136.466
differential_evolution step 3: f(x)= 136.466
differential_evolution step 4: f(x)= 136.466
differential_evolution step 5: f(x)= 136.458
differential_evolution step 6: f(x)= 136.455
differential_evolution step 7: f(x)= 136.455
differential_evolution step 8: f(x)= 136.455
differential_evolution step 9: f(x)= 136.454
differential_evolution step 10: f(x)= 136.454
differential_evolution step 11: f(x)= 136.454
differential_evolution step 12: f(x)= 136.454
differential_evolution step 13: f(x)= 136.454
differential_evolution step 14: f(x)= 136.454
differential_evolution step 15: f(x)= 136.454
differential_evolution step 16: f(x)= 136.454
differential_evolution step 17: f(x)= 136.454
differential_evolution step 18: f(x)= 136.454
differential_evolution step 19: f(x)= 136.454
differential_evolution step 20: f(x)= 136.454
differential_evolution step 21: f(x)= 136.454
differential_evolution step 22: f(x)= 136.454
differential_evolution step 23: f(x)= 136.454
differential_evolution step 24: f(x)= 136.454
differential_evolution step 25: f(x)= 136.454
differential_evolution step 26: f(x)= 136.454
differential_evolution step 27: f(x)= 136.454
differential_evolution step 28: f(x)= 136.454
differential_evolution step 29: f(x)= 136.454
differential_evolution step 30: f(x)= 136.454
differential_evolution step 31: f(x)= 136.454
differential_evolution step 32: f(x)= 136.454
differential_evolution step 33: f(x)= 136.454
differential_evolution step 34: f(x)= 136.454
differential_evolution step 35: f(x)= 136.454
differential_evolution step 36: f(x)= 136.454
differential_evolution step 37: f(x)= 136.454
differential_evolution step 38: f(x)= 136.454
differential_evolution step 39: f(x)= 136.454
differential_evolution step 40: f(x)= 136.454
differential_evolution step 41: f(x)= 136.454
differential_evolution step 42: f(x)= 136.454
differential_evolution step 43: f(x)= 136.454
differential_evolution step 44: f(x)= 136.454
differential_evolution step 45: f(x)= 136.454
differential_evolution step 46: f(x)= 136.454
differential_evolution step 47: f(x)= 136.454
differential_evolution step 48: f(x)= 136.454
differential_evolution step 49: f(x)= 136.454
differential_evolution step 50: f(x)= 136.454
differential_evolution step 51: f(x)= 136.454
differential_evolution step 52: f(x)= 136.454
differential_evolution step 53: f(x)= 136.454
differential_evolution step 54: f(x)= 136.454
differential_evolution step 55: f(x)= 136.454
differential_evolution step 56: f(x)= 136.454
differential_evolution step 57: f(x)= 136.454
differential_evolution step 58: f(x)= 136.454
differential_evolution step 59: f(x)= 136.454
136.4543346
TRUE
[4.82498066e-01 8.11986767e-02 3.38184462e-02 1.63027106e-01
 8.06527780e-01 4.40543555e-01 1.00000000e+00 8.32137376e-04
 6.76270024e-01 2.79345372e-01 3.10611349e-01 8.37438982e-01
 9.46449613e-02 4.65856510e-01]
differential_evolution step 1: f(x)= 135.38
135.3800814
TRUE
[0.42820281 0.7930665  0.72772425 0.72387372 0.00171646 0.83899526
 0.96492679 0.70914625 0.26531082 0.29562769 0.05010413 0.91209655
 0.41922027 0.49271415]
