ID,下陷??Shape_Leng,angle,x,y,
2,-1,0.081,178.3908339,121.8236609,24.72616057
2,-1,0.082,189.153342,121.8235944,24.72516365
2,-1,0.083,197.6839461,121.8233827,24.7241876
2,-1,0.084,207.5978582,121.8230119,24.72326089
2,-1,0.085,218.9239825,121.8224798,24.72241669
2,-1,0.086,224.9220616,121.8218093,24.72167656
2,-1,0.087,233.6015481,121.821044,24.72103426
2,-1,0.088,235.3585124,121.8202271,24.72045786
2,-1,0.089,238.1704329,121.8193845,24.71991982
2,-1,0.09,239.2419659,121.8185387,24.71938658
2,-1,0.091,232.7296215,121.817714,24.71882157
2,-1,0.092,230.8122229,121.8169199,24.71821465
2,-1,0.093,221.9686714,121.8161834,24.71753953
2,-1,0.094,216.2441675,121.8155549,24.71676376
2,-1,0.095,201.6049611,121.8151179,24.71586776
2,-1,0.096,177.3642019,121.814945,24.71488707
2,-1,0.097,163.9733812,121.8150675,24.71389754
2,-1,0.098,154.6335752,121.8154002,24.71295616
2,-1,0.099,147.2942871,121.815874,24.71207663
2,-1,0.1,141.4205488,121.8164371,24.71125076
2,-1,0.101,140.0993658,121.8170639,24.71047183
2,-1,0.102,138.8055125,121.8177222,24.7097193
2,-1,0.103,137.9574355,121.8183871,24.70897264
2,-1,0.104,140.5626825,121.8190353,24.70821142
2,-1,0.105,149.5110225,121.8196165,24.70739861
2,-1,0.106,165.1456999,121.8200156,24.70648701
2,-1,0.107,189.5857435,121.8200334,24.7054992
2,-1,0.108,209.4626037,121.8196424,24.70458529
2,-1,0.109,94.94207371,121.8202838,24.70399377
2,-1,0.11,72.32177854,121.8212667,24.7041074
2,-1,0.111,73.32126608,121.8222198,24.70441002
2,-1,0.112,75.53806543,121.8231752,24.7047042
2,-1,0.113,77.93046862,121.8241484,24.70493355
2,-1,0.114,80.56097016,121.8251297,24.70512527
2,-1,0.115,82.03131683,121.8261177,24.70527961
2,-1,0.116,82.5550248,121.8271084,24.70541569
2,-1,0.117,82.87302814,121.8281003,24.70554277
2,-1,0.118,82.73053101,121.8290925,24.70566717
2,-1,0.119,82.07386638,121.8300841,24.70579675
2,-1,0.12,81.28501846,121.8310739,24.70593917
2,-1,0.121,80.2388002,121.8320614,24.70609676
2,-1,0.122,78.84560336,121.8330454,24.70627442
2,-1,0.123,77.45624781,121.8340249,24.70647588
2,-1,0.124,75.74847883,121.834999,24.70670203
2,-1,0.125,74.18259776,121.8359661,24.70695627
2,-1,0.126,72.30002086,121.8369254,24.70723848
2,-1,0.127,257.1441444,121.8178046,24.78093285
2,-1,0.128,251.3437913,121.8168449,24.78065399
2,-1,0.129,245.1379321,121.8159227,24.78026964
2,-1,0.13,242.2096173,121.8150376,24.77980585
2,-1,0.131,261.1635599,121.8141378,24.77937413
2,-1,0.132,276.9571249,121.8131448,24.77933394
2,-1,0.133,274.9197975,121.8121518,24.77945233
2,-1,0.134,270.8857046,121.811155,24.77952911
2,-1,0.135,266.1527296,121.8101554,24.77952017
2,-1,0.136,262.050677,121.8091595,24.77943151
2,-1,0.137,258.0419447,121.8081725,24.77927204
2,-1,0.138,254.5797384,121.8071984,24.77904669
2,-1,0.139,252.7727125,121.8062392,24.77876439
2,-1,0.14,249.5253301,121.8052976,24.77842807
2,-1,0.141,246.3660096,121.8043743,24.77804425
2,-1,0.142,243.4970564,121.8034702,24.77761711
2,-1,0.143,240.8058681,121.8025859,24.77715059
2,-1,0.144,238.1383284,121.8017211,24.77664862
2,-1,0.145,236.8180651,121.8008777,24.77611145
2,-1,0.146,234.0150839,121.8000567,24.77554076
2,-1,0.147,230.845849,121.7992591,24.7749377
2,-1,0.148,229.231926,121.7984909,24.7742976
2,-1,0.149,226.7613466,121.7977463,24.77363025
2,-1,0.15,224.9065006,121.7970266,24.77293613
2,-1,0.151,219.162013,121.796355,24.77219594
2,-1,0.152,211.7106539,121.795767,24.77138772
2,-1,0.153,209.320291,121.7952621,24.77052486
2,-1,0.154,205.15698,121.7948222,24.76962697
2,-1,0.155,201.833811,121.7944256,24.76870902
2,-1,0.156,201.0455685,121.7940557,24.76778
2,-1,0.157,200.6640988,121.793699,24.76684579
2,-1,0.158,200.5047556,121.7933463,24.76591006
2,-1,0.159,201.3157299,121.7929881,24.76497642
2,-1,0.16,202.1676586,121.7926192,24.76404698
2,-1,0.161,203.4509344,121.7922333,24.76312446
2,-1,0.162,204.7751259,121.791825,24.76221162
2,-1,0.163,206.9372809,121.7913872,24.76131265
2,-1,0.164,209.3675697,121.7909161,24.76043064
2,-1,0.165,212.0755358,121.7904073,24.75956991
2,-1,0.166,215.0765272,121.7898562,24.7587356
2,-1,0.167,218.1570291,121.7892597,24.75793317
2,-1,0.168,221.5799329,121.7886156,24.75716845
2,-1,0.169,225.3682331,121.7879279,24.75644277
2,-1,0.17,228.5593919,121.787197,24.75576054
2,-1,0.171,232.1287566,121.7864271,24.75512265
2,-1,0.172,235.1429772,121.7856222,24.75452948
2,-1,0.173,237.6992205,121.7847905,24.7539745
2,-1,0.174,239.652132,121.7839334,24.75345954
2,-1,0.175,241.8441574,121.7830566,24.75297879
2,-1,0.176,244.915139,121.7821625,24.75253091
2,-1,0.177,245.6855423,121.7812542,24.75211262
2,-1,0.178,247.3806461,121.7803342,24.7517207
2,-1,0.179,248.736261,121.7794046,24.7513522
2,-1,0.18,250.1452508,121.7784671,24.75100429
2,-1,0.181,251.5859471,121.7775235,24.75067354
2,-1,0.182,251.8840577,121.7765738,24.75036029
2,-1,0.183,253.109041,121.7756186,24.75006436
2,-1,0.184,254.5706334,121.7746593,24.74978217
2,-1,0.185,255.7396518,121.7736931,24.74952474
2,-1,0.186,260.1892724,121.7727165,24.74931147
2,-1,0.187,268.7989276,121.7717237,24.74920368
2,-1,0.188,279.2335298,121.7707283,24.74927381
2,-1,0.189,283.0070914,121.7697475,24.74946772
2,-1,0.19,280.3645704,121.7687693,24.74967466
2,-1,0.191,276.2483073,121.7677806,24.7498225
2,-1,0.192,271.7371554,121.7667837,24.74989507
2,-1,0.193,267.0203901,121.7657841,24.74988639
2,-1,0.194,261.9803767,121.764789,24.74979234
2,-1,0.195,256.285884,121.7638071,24.74960621
2,-1,0.196,251.0751306,121.762847,24.7493286
2,-1,0.197,245.4303004,121.7619186,24.74895861
2,-1,0.198,239.0503643,121.7610282,24.74850498
2,-1,0.199,236.9080938,121.7601834,24.74797064
2,-1,0.2,230.3831916,121.7593835,24.74737175
2,-1,0.201,233.3345584,121.7586119,24.74673643
2,-1,0.202,231.3861279,121.7578417,24.74609933
1,-3,0,234.1739181,120.5242519,22.41329107
1,-3,0.001,302.7923024,120.5234263,22.41326415
1,-3,0.002,120.4778225,120.5239678,22.4138313
2,-3,0,219.2381999,120.5235341,22.42232008
2,-3,0.001,302.8435138,120.5226947,22.42205083
2,-3,0.002,33.51614853,120.5223116,22.42283751
2,-3,0.003,98.21284817,120.5231369,22.42323322
2,-3,0.004,193.8154137,120.5235797,22.42250587
4,-2,0,58.23136105,120.5024888,22.41990173
4,-2,0.001,64.85887514,120.5033759,22.42036128
4,-2,0.002,70.68437084,120.5043108,22.42071488
4,-2,0.003,72.67434417,120.5052611,22.42102607
4,-2,0.004,73.11614497,120.5062166,22.42132074
4,-2,0.005,75.83131834,120.507181,22.42158471
4,-2,0.006,82.72305557,120.5081645,22.42176076
4,-2,0.007,94.21746047,120.5091622,22.4217616
4,-2,0.008,108.6742764,120.5101302,22.42152361
4,-2,0.009,121.308758,120.5110199,22.42107197
4,-2,0.01,131.4335668,120.5118232,22.42047906
4,-2,0.011,136.7664732,120.512539,22.41978194
4,-2,0.012,143.6271639,120.513177,22.41901263
4,-2,0.013,147.1147711,120.5137527,22.41819516
4,-2,0.014,147.5197795,120.514288,22.41735062
4,-2,0.015,149.4536881,120.514798,22.41649055
4,-2,0.016,154.4621762,120.5152554,22.4156018
3,-2,0,51.80693584,120.4535819,22.4480269
3,-2,0.001,52.84095884,120.4543736,22.44863761
3,-2,0.002,54.43452852,120.4551817,22.44922662
3,-2,0.003,54.6568523,120.4559992,22.4498025
3,-2,0.004,54.36867311,120.4568135,22.4503828
3,-2,0.005,52.60063256,120.4576123,22.45098424
3,-2,0.006,48.08209998,120.4583801,22.45162444
3,-2,0.007,46.93016172,120.4591092,22.45230844
3,-2,0.008,40.79948678,120.4597881,22.45304206
3,-2,0.009,34.70450246,120.4604123,22.4538226
3,-2,0.01,29.09886394,120.4609725,22.45465045
3,-2,0.011,27.75994209,120.4614619,22.45552203
3,-2,0.012,22.8100299,120.4618748,22.45643235
3,-2,0.013,14.27128272,120.4621955,22.45737909
3,-2,0.014,7.582303108,120.4624041,22.45835636
3,-2,0.015,0.216279183,120.4624828,22.45935217
3,-2,0.016,352.1265292,120.4624164,22.46034858
3,-2,0.017,347.7167991,120.4622224,22.46132922
3,-2,0.018,306.8370745,120.4619576,22.46228655
3,-2,0.019,189.4975483,120.4614789,22.46184249
3,-2,0.02,245.1354044,120.4610028,22.46102026
3,-2,0.021,265.4176645,120.4600387,22.46079806
3,-2,0.022,293.6521994,120.4590639,22.46100601
3,-2,0.023,300.7770365,120.458175,22.46145978
3,-2,0.024,311.6342452,120.4573829,22.46206764
3,-2,0.025,318.879208,120.456671,22.46276893
3,-2,0.026,322.789106,120.4560408,22.46354492
3,-2,0.027,328.0688019,120.4554815,22.46437336
3,-2,0.028,333.3823752,120.4549961,22.46524704
3,-2,0.029,338.8835191,120.4545946,22.46616226
3,-2,0.03,344.879902,120.4542893,22.46711377
3,-2,0.031,351.0086731,120.4540932,22.46809365
3,-2,0.032,0.78231999,120.454018,22.46909011
3,-2,0.033,7.429618794,120.4540722,22.47008787
3,-2,0.034,13.95409386,120.4542509,22.47107091
3,-2,0.035,20.54511868,120.4545478,22.47202489
3,-2,0.036,26.83665652,120.4549528,22.47293838
3,-2,0.037,33.00494637,120.4554534,22.47380329
3,-2,0.038,39.05762297,120.4560356,22.4746156
3,-2,0.039,41.76559516,120.456687,22.47537389
3,-2,0.04,48.18415583,120.4574057,22.47606859
3,-2,0.041,52.19041208,120.4581777,22.47670346
3,-2,0.042,62.29338435,120.4590116,22.47725449
3,-2,0.043,68.18613908,120.459912,22.47768791
3,-2,0.044,78.36362176,120.4608751,22.47795084
3,-2,0.045,90.60759269,120.4618714,22.47800646
3,-2,0.046,101.761901,120.4628585,22.47785595
3,-2,0.047,111.5105247,120.4638057,22.47753852
3,-2,0.048,119.127733,120.4647033,22.47709924
3,-2,0.049,124.3484767,120.465552,22.4765714
3,-2,0.05,128.1782619,120.4663586,22.47598072
3,-2,0.051,132.0158355,120.4671241,22.47533757
3,-2,0.052,134.6605865,120.4678519,22.474652
3,-2,0.053,138.1156938,120.4685417,22.47392825
3,-2,0.054,141.7437674,120.4691934,22.47316997
3,-2,0.055,143.7302497,120.4697992,22.47237449
3,-2,0.056,147.3127819,120.4703594,22.47154637
3,-2,0.057,150.7675122,120.4708715,22.47068769
3,-2,0.058,153.928755,120.4713347,22.46980166
3,-2,0.059,156.6455859,120.4717511,22.46889264
3,-2,0.06,159.2752229,120.4721257,22.4679656
3,-2,0.061,160.6601963,120.4724697,22.46702674
3,-2,0.062,161.453671,120.4727922,22.46608017
3,-2,0.063,161.3898289,120.4731099,22.46513198
3,-2,0.064,160.055321,120.4734433,22.46418925
3,-2,0.065,157.273559,120.4738146,22.46326087
3,-2,0.066,151.9949932,120.4742459,22.46235907
3,-2,0.067,145.8579048,120.4747546,22.46149892
3,-2,0.068,139.82577,120.4753501,22.46069713
3,-2,0.069,139.9638602,120.4760549,22.45999752
3,-2,0.07,41.74615168,120.4768503,22.46052047
3,-2,0.071,70.30513357,120.4777094,22.46102501
3,-2,0.072,82.9662853,120.4786745,22.46127559
3,-2,0.073,94.89305113,120.4796714,22.46130326
3,-2,0.074,106.233921,120.4806532,22.46112671
3,-2,0.075,116.9637826,120.4815859,22.46077183
3,-2,0.076,127.4918164,120.4824434,22.46026023
3,-2,0.077,135.8792003,120.4831995,22.45960753
3,-2,0.078,142.1153333,120.4838462,22.45884607
3,-2,0.079,150.9734481,120.4843757,22.45799867
3,-2,0.08,156.5628453,120.4848065,22.45709681
3,-2,0.081,158.377453,120.4851822,22.45617014
3,-2,0.082,153.8136338,120.4855905,22.45525778
3,-2,0.083,138.6698717,120.4861605,22.45444114
3,-2,0.084,114.2152099,120.4869571,22.45385221
3,-2,0.085,82.24582392,120.4879273,22.45368486
3,-2,0.086,54.58489046,120.4888529,22.45402556
3,-2,0.087,56.04525798,120.4896759,22.4545934
3,-2,0.088,90.09600697,120.4906442,22.45477208
3,-2,0.089,124.963623,120.4915326,22.45433946
3,-2,0.09,148.4125831,120.492162,22.45357137
3,-2,0.091,156.7669735,120.4926079,22.45267781
3,-2,0.092,156.7442854,120.4929983,22.4517572
3,-2,0.093,153.7518337,120.4934141,22.45084799
3,-2,0.094,148.7547165,120.4938965,22.44997257
3,-2,0.095,142.9265914,120.4944553,22.44914394
3,-2,0.096,136.4625687,120.4950912,22.4483728
3,-2,0.097,132.8748615,120.4957988,22.44766684
3,-2,0.098,126.1925827,120.4965652,22.44702524
3,-2,0.099,123.0184874,120.4973837,22.44645127
3,-2,0.1,118.7145852,120.4982438,22.44594191
3,-2,0.101,114.404545,120.4991371,22.44549319
3,-2,0.102,110.2544662,120.5000591,22.44510666
3,-2,0.103,106.1720498,120.5010059,22.44478578
3,-2,0.104,101.9338152,120.501973,22.44453247
3,-2,0.105,98.38751621,120.5029557,22.44434864
3,-2,0.106,95.29331353,120.5039477,22.44422383
3,-2,0.107,93.33584639,120.5049447,22.44414647
3,-2,0.108,92.85786826,120.5059433,22.44409357
3,-2,0.109,94.07821892,120.5069416,22.44403606
3,-2,0.11,97.09850925,120.5079369,22.44394115
3,-2,0.111,101.9547225,120.508923,22.4437777
3,-2,0.112,108.9260265,120.5098868,22.44351459
3,-2,0.113,117.5624677,120.5108087,22.44313098
3,-2,0.114,128.0931204,120.5116601,22.44260954
3,-2,0.115,137.9306637,120.5123919,22.44193113
3,-2,0.116,152.7236951,120.5129681,22.44111816
3,-2,0.117,168.1899162,120.513321,22.44018689
3,-2,0.118,184.3151353,120.5133925,22.43919485
3,-2,0.119,201.2512333,120.5131506,22.4382303
3,-2,0.12,209.6706871,120.5126869,22.43734592
3,-2,0.121,219.6542134,120.5121265,22.43652017
3,-2,0.122,244.9957965,120.5113174,22.43594924
3,-2,0.123,262.2307487,120.5103555,22.43569633
3,-2,0.124,268.5477386,120.5093583,22.43563253
3,-2,0.125,267.4510854,120.5083588,22.43560267
3,-2,0.126,260.2502126,120.5073665,22.43548718
3,-2,0.127,248.5010946,120.5064127,22.43519437
3,-2,0.128,232.8121987,120.5055563,22.43468564
3,-2,0.129,219.633329,120.5048256,22.43400626
3,-2,0.13,210.7552953,120.5042555,22.43318619
3,-2,0.131,198.4582888,120.5038634,22.43226907
3,-2,0.132,172.6666917,120.5037189,22.43128426
3,-2,0.133,149.8184412,120.5039665,22.43032323
3,-2,0.134,137.2045135,120.5045596,22.4295245
3,-2,0.135,121.9512429,120.5053454,22.42890835
3,-2,0.136,119.8133437,120.5062029,22.42839424
3,-2,0.137,115.0933985,120.5070957,22.42794481
3,-2,0.138,106.6363786,120.5080325,22.42759878
3,-2,0.139,90.11346938,120.5090171,22.42745714
3,-2,0.14,70.79989009,120.5099935,22.42763731
3,-2,0.141,57.06094768,120.5108865,22.42807995
3,-2,0.142,48.8746716,120.5116896,22.42867429
3,-2,0.143,46.75685422,120.5124325,22.42934338
3,-2,0.144,48.16006519,120.5131577,22.43003191
3,-2,0.145,52.84092267,120.513925,22.43067182
3,-2,0.146,69.73439991,120.5148013,22.43114347
3,-2,0.147,84.38867779,120.5157735,22.4313593
3,-2,0.148,94.97090348,120.5167714,22.43135631
3,-2,0.149,101.0805748,120.5177598,22.43120929
3,-2,0.15,104.9167996,120.5187327,22.43097928
3,-2,0.151,107.5531068,120.5196922,22.43069815
3,-2,0.152,110.1529209,120.5206367,22.43037014
3,-2,0.153,114.3400494,120.5215629,22.42999403
3,-2,0.154,118.1968711,120.5224671,22.42956784
3,-2,0.155,121.6063203,120.5233422,22.42908466
3,-2,0.156,123.5383182,120.5241819,22.42854204
3,-2,0.157,128.2528094,120.5249846,22.42794619
3,-2,0.158,131.1454802,120.52576,22.42731492
3,-2,0.159,133.1570828,120.5265065,22.42664975
3,-2,0.16,140.1606572,120.5272091,22.42593864
3,-2,0.161,144.3869269,120.5278273,22.42515337
3,-2,0.162,151.7906078,120.5283437,22.42429801
3,-2,0.163,158.6689627,120.528751,22.42338567
3,-2,0.164,164.684876,120.5290536,22.42243323
3,-2,0.165,168.9782016,120.5292671,22.42145657
3,-2,0.166,171.8986141,120.5294219,22.42046868
3,-2,0.167,172.9985018,120.5295573,22.41947791
3,-2,0.168,175.2199947,120.5296609,22.4184834
3,-2,0.169,177.7344465,120.5297192,22.41748523
3,-2,0.17,178.8720898,120.5297431,22.41648553
3,-2,0.171,172.6067882,120.529799,22.41548747
3,-2,0.172,163.2283341,120.5299903,22.41450763
3,-2,0.173,155.1882557,120.5303427,22.41357337
3,-2,0.174,151.6512876,120.5307866,22.41267789
3,-2,0.175,154.0571532,120.5312416,22.41178777
3,-2,0.176,164.7249419,120.5316054,22.41085858
3,-2,0.177,176.0721469,120.5317838,22.40987815
3,-2,0.178,186.4878067,120.5317405,22.40888115
3,-2,0.179,193.0608215,120.531545,22.40790105
3,-2,0.18,198.0409658,120.5312641,22.40694145
3,-2,0.181,198.8559454,120.5309471,22.40599305
5,-1,0,32.58962617,120.6237739,22.324974
5,-1,0.001,28.25723409,120.6242735,22.32583991
5,-1,0.002,23.32661376,120.6246998,22.32674405
5,-1,0.003,17.63140064,120.6250377,22.32768463
5,-1,0.004,11.98517085,120.6252761,22.32865529
5,-1,0.005,3.894482694,120.6254055,22.32964643
5,-1,0.006,0.019733655,120.6254449,22.33064535
5,-1,0.007,357.5214772,120.6254224,22.33164497
5,-1,0.008,355.7087274,120.6253602,22.33264297
5,-1,0.009,352.3125723,120.6252607,22.33363793
5,-1,0.01,349.2040826,120.62511,22.33462635
5,-1,0.011,345.48694,120.6248974,22.33560324
5,-1,0.012,341.4420721,120.6246147,22.33656212
5,-1,0.013,337.0131836,120.6242584,22.33749609
5,-1,0.014,332.4780037,120.6238293,22.33839892
5,-1,0.015,327.7725264,120.62333,22.33926484
5,-1,0.016,323.1866715,120.6227653,22.34008972
5,-1,0.017,317.7636063,120.6221398,22.34086965
5,-1,0.018,314.9483639,120.6214548,22.3415978
5,-1,0.019,310.7564928,120.6207218,22.34227769
5,-1,0.02,306.8243452,120.6199401,22.34290096
5,-1,0.021,302.9627254,120.6191207,22.34347367
5,-1,0.022,300.1707386,120.618264,22.34398919
5,-1,0.023,296.1831986,120.6173747,22.34444617
5,-1,0.024,291.7824918,120.6164556,22.34483972
5,-1,0.025,287.2593689,120.6155111,22.34516716
5,-1,0.026,282.3472836,120.6145436,22.3454184
5,-1,0.027,276.6958307,120.6135571,22.34557806
5,-1,0.028,270.1188764,120.6125591,22.34562799
5,-1,0.029,263.1347013,120.6115626,22.34555475
5,-1,0.03,258.151367,120.6105792,22.34537541
5,-1,0.031,259.856306,120.6095983,22.34518146
5,-1,0.032,268.6037888,120.608603,22.34510037
5,-1,0.033,280.6785458,120.6076122,22.34521946
5,-1,0.034,293.6711478,120.606673,22.34555633
5,-1,0.035,306.5474829,120.6058258,22.34608288
5,-1,0.036,319.3014684,120.6050866,22.34675342
5,-1,0.037,324.5288497,120.6044675,22.34753756
5,-1,0.038,331.8233099,120.6039591,22.34839788
5,-1,0.039,337.6131238,120.6035427,22.34930646
5,-1,0.04,340.7291916,120.6031983,22.35024515
5,-1,0.041,349.9779523,120.6029365,22.35120994
5,-1,0.042,35.45946689,120.6031417,22.35212799
5,-1,0.043,31.70393843,120.603711,22.3529491
5,-1,0.044,23.58961409,120.6041601,22.35384144
5,-1,0.045,15.30329954,120.6044705,22.35479088
5,-1,0.046,3.66321499,120.6046226,22.35577832
5,-1,0.047,357.8168595,120.6046465,22.35677732
5,-1,0.048,354.1861159,120.6045752,22.35777449
5,-1,0.049,352.7409002,120.6044569,22.35876743
5,-1,0.05,353.8239373,120.6043407,22.35976063
5,-1,0.051,0.000749483,120.6042818,22.36075857
5,-1,0.052,6.674530953,120.6043274,22.36175668
5,-1,0.053,15.03939244,120.6045134,22.36273776
5,-1,0.054,24.21787746,120.6048557,22.36367559
5,-1,0.055,34.35661816,120.6053538,22.36454061
5,-1,0.056,43.23787628,120.6059815,22.36531734
5,-1,0.057,50.51598461,120.606714,22.36599701
5,-1,0.058,55.91119285,120.607509,22.36660302
5,-1,0.059,56.89559526,120.6083429,22.3671548
5,-1,0.06,58.27117,120.6091903,22.36768566
5,-1,0.061,58.27302254,120.6100394,22.36821371
5,-1,0.062,56.95995965,120.61088,22.3687552
5,-1,0.063,53.69614611,120.611707,22.36931715
5,-1,0.064,52.55756289,120.6125114,22.36991109
5,-1,0.065,50.95469357,120.6132959,22.37053105
5,-1,0.066,47.62653857,120.6140562,22.37118028
5,-1,0.067,47.00793743,120.614789,22.37186056
5,-1,0.068,43.541612,120.6154977,22.37256577
5,-1,0.069,42.43204672,120.6161801,22.37329672
5,-1,0.07,40.59860313,120.6168378,22.37404982
5,-1,0.071,38.15940702,120.6174735,22.37482161
5,-1,0.072,36.14358265,120.6180878,22.37561069
5,-1,0.073,36.54804757,120.618681,22.37641569
5,-1,0.074,34.94905097,120.6192583,22.37723211
5,-1,0.075,33.63388005,120.6198202,22.37805928
5,-1,0.076,32.56066799,120.6203682,22.37889576
5,-1,0.077,31.63197738,120.6209036,22.3797403
5,-1,0.078,30.8387376,120.6214279,22.38059185
5,-1,0.079,30.70094126,120.6219414,22.38144989
5,-1,0.08,30.00695239,120.6224453,22.38231369
5,-1,0.081,29.34793372,120.6229397,22.38318292
5,-1,0.082,28.70243513,120.6234247,22.38405743
5,-1,0.083,28.06734642,120.6239003,22.38493707
5,-1,0.084,27.42360307,120.6243661,22.38582191
5,-1,0.085,26.76950579,120.6248219,22.38671198
5,-1,0.086,26.08667875,120.6252671,22.3876074
5,-1,0.087,25.37097668,120.6257013,22.38850823
5,-1,0.088,24.63820245,120.6261239,22.38941455
5,-1,0.089,23.87109974,120.6265342,22.39032646
5,-1,0.09,23.0878777,120.6269319,22.39124399
5,-1,0.091,22.21389047,120.6273162,22.39216715
5,-1,0.092,21.38323862,120.6276869,22.3930959
5,-1,0.093,20.51614514,120.628043,22.39403034
5,-1,0.094,19.62553559,120.628384,22.39497037
5,-1,0.095,18.68858936,120.6287096,22.39591589
5,-1,0.096,17.27158407,120.6290189,22.39686682
5,-1,0.097,16.32309974,120.629311,22.39782319
5,-1,0.098,15.3083955,120.629586,22.39878462
5,-1,0.099,14.31245439,120.6298429,22.39975103
5,-1,0.1,13.26890408,120.6300815,22.40072214
5,-1,0.101,12.22610095,120.630301,22.40169773
5,-1,0.102,11.14523701,120.630501,22.4026775
5,-1,0.103,9.490940948,120.6306805,22.40366124
5,-1,0.104,8.365955631,120.630839,22.40464858
5,-1,0.105,7.229315145,120.6309761,22.40563911
5,-1,0.106,6.056482523,120.6310914,22.40663242
5,-1,0.107,4.864444891,120.6311843,22.40762806
5,-1,0.108,3.057384561,120.6312545,22.40862557
5,-1,0.109,1.830103138,120.6313005,22.40962449
5,-1,0.11,0.580541976,120.6313229,22.4106242
5,-1,0.111,359.3201753,120.6313213,22.41162417
5,-1,0.112,358.0401251,120.6312953,22.4126238
5,-1,0.113,356.1027018,120.631244,22.41362246
5,-1,0.114,354.8216964,120.6311676,22.4146195
5,-1,0.115,353.5103762,120.6310667,22.41561436
5,-1,0.116,352.1983686,120.6309409,22.41660639
5,-1,0.117,350.8943591,120.6307907,22.417595
5,-1,0.118,349.0023241,120.6306159,22.41857959
5,-1,0.119,347.7527089,120.6304176,22.41955969
5,-1,0.12,346.552975,120.6301966,22.42053493
5,-1,0.121,345.4036065,120.6299541,22.42150508
5,-1,0.122,344.3011293,120.6296915,22.42246996
5,-1,0.123,343.2986811,120.6294103,22.42342957
5,-1,0.124,342.3583875,120.6291119,22.42438402
5,-1,0.125,341.0783256,120.628798,22.42533346
5,-1,0.126,340.3089718,120.62847,22.42627812
5,-1,0.127,339.5718941,120.6281288,22.42721809
5,-1,0.128,338.7360249,120.6277745,22.42815321
5,-1,0.129,337.8821146,120.6274067,22.42908313
5,-1,0.13,336.8922,120.6270235,22.43000674
5,-1,0.131,335.7468944,120.6266223,22.43092274
5,-1,0.132,334.3979181,120.6262006,22.4318294
5,-1,0.133,332.8214551,120.6257554,22.43272479
5,-1,0.134,330.9763469,120.6252844,22.43360684
5,-1,0.135,328.928264,120.6247852,22.4344732
5,-1,0.136,326.6867697,120.6242558,22.43532153
5,-1,0.137,324.1654844,120.6236958,22.4361499
5,-1,0.138,322.92287,120.6231023,22.43695463
5,-1,0.139,320.1612482,120.6224761,22.4377342
5,-1,0.14,317.2026515,120.6218185,22.43848743
5,-1,0.141,315.5823807,120.6211289,22.43921151
5,-1,0.142,312.2050167,120.6204079,22.43990426
5,-1,0.143,310.4479209,120.6196568,22.44056428
5,-1,0.144,306.8986421,120.6188765,22.4411895
5,-1,0.145,305.1679354,120.6180689,22.44177903
5,-1,0.146,302.4345489,120.6172353,22.44233119
5,-1,0.147,299.7686149,120.616378,22.44284581
5,-1,0.148,297.0527356,120.6154978,22.44332025
5,-1,0.149,295.0815388,120.6145967,22.44375368
5,-1,0.15,292.2887059,120.6136766,22.44414511
5,-1,0.151,289.5529196,120.6127398,22.44449472
5,-1,0.152,286.8861495,120.6117883,22.44480193
5,-1,0.153,284.3109362,120.6108239,22.44506596
5,-1,0.154,281.7461723,120.6098486,22.44528643
5,-1,0.155,279.2149643,120.6088645,22.44546318
5,-1,0.156,276.6702854,120.6078734,22.44559612
5,-1,0.157,274.2521067,120.6068775,22.44568513
5,-1,0.158,271.8087834,120.6058786,22.44573044
5,-1,0.159,269.3804167,120.6048787,22.44573212
5,-1,0.16,265.76485,120.6038796,22.44569042
5,-1,0.161,263.3345576,120.6028833,22.4456051
5,-1,0.162,261.0320491,120.6018915,22.44547804
5,-1,0.163,258.6263826,120.6009059,22.44530942
5,-1,0.164,256.3760019,120.5999284,22.44509879
5,-1,0.165,253.8853444,120.59896,22.44484981
5,-1,0.166,251.6294892,120.5980029,22.44456044
5,-1,0.167,248.8251299,120.5970582,22.44423282
5,-1,0.168,248.0247971,120.5961269,22.44386863
5,-1,0.169,245.6894465,120.5952112,22.44346694
5,-1,0.17,243.2796043,120.594312,22.44302958
5,-1,0.171,240.7589985,120.5934305,22.44255772
5,-1,0.172,238.0799178,120.5925677,22.44205239
5,-1,0.173,235.2535342,120.5917246,22.44151482
5,-1,0.174,234.7181484,120.5909042,22.4409431
5,-1,0.175,231.5393054,120.5901069,22.44033985
5,-1,0.176,230.1710146,120.5893332,22.43970638
5,-1,0.177,227.0479278,120.5885895,22.439038
5,-1,0.178,223.4670024,120.5878723,22.43834127
5,-1,0.179,221.6311924,120.5871914,22.43760911
5,-1,0.18,219.2124874,120.5865432,22.43684784
5,-1,0.181,215.4984926,120.585934,22.43605492
5,-1,0.182,212.7181054,120.5853698,22.4352294
5,-1,0.183,209.6669651,120.5848518,22.4343742
5,-1,0.184,206.4213651,120.5843826,22.43349132
5,-1,0.185,203.1459981,120.583964,22.43258335
5,-1,0.186,200.2891495,120.5835972,22.43165319
5,-1,0.187,197.4727492,120.5832794,22.4307052
5,-1,0.188,194.9673492,120.583008,22.42974282
5,-1,0.189,191.5961527,120.5827794,22.4287694
5,-1,0.19,189.574909,120.5825902,22.42778752
5,-1,0.191,187.9176621,120.582435,22.4267997
5,-1,0.192,186.2168235,120.5823125,22.42580729
