date,09040231九隆(3),07220221合興(2),07220231合興(3),09200221大溝(2),07140131好修(3),09050121宏崙(2),09190132宜梧(3),07060141文昌(4),09180341明德(4),09180441東光(4),09070131東和(3),10050131東榮(3),10090131東石(3),07010221東芳(2),09200121水林(2),07020131洛津(3),09160131海園(3),09130321海豐(2),09110131港後(3),09110141港後(4),07120121田中(2),07210121田尾(2),09180131箔子(3),07040141線西(4),09080241舊庄(4),09010132虎溪(3),09190221金湖(2)
2002-06-12 00:00:00,10.55791667,6.505833333,5.434583333,-25.15,-2.556666667,-3.390416667,-30.21541667,-4.184583333,-14.55208333,-13.29583333,24.02708333,-16.33083333,-23.29166667,-2.2675,-24.07583333,-5.449583333,-12.55583333,-15.18833333,3.45625,3.261666667,32.1525,11.9875,-16.38458333,-2.784583333,-3.9975,20.75708333,-23.71833333
2002-06-13 00:00:00,10.61791667,6.544583333,5.450833333,-24.53125,-2.526666667,-3.302916667,-29.89291667,-4.160833333,-14.48666667,-13.24875,24.07666667,-16.12375,-23.25,-2.223333333,-24.02458333,-5.401666667,-12.26708333,-15.22875,3.485833333,3.291666667,32.17791667,12.01583333,-16.21333333,-2.765416667,-3.85125,20.80791667,-23.18
2002-06-14 00:00:00,10.67625,6.570833333,5.464583333,-24.09208333,-2.492083333,-3.219166667,-29.63625,-4.126666667,-14.41583333,-13.18875,24.12583333,-15.60458333,-23.215,-2.155833333,-23.965,-5.360833333,-12.35875,-15.21458333,3.52,3.321666667,32.20458333,12.05125,-16.10125,-2.756666667,-3.702916667,20.8525,-22.87625
2002-06-15 00:00:00,10.71375,6.574583333,5.476666667,-23.68291667,-2.450416667,-3.18125,-29.35208333,-4.1325,-14.35208333,-13.12041667,24.17208333,-15.42416667,-23.17041667,-2.085833333,-23.89416667,-5.326666667,-12.54208333,-15.43791667,3.562916667,3.360416667,32.235,12.0625,-15.97083333,-2.677083333,-3.578333333,20.90291667,-22.96416667
2002-06-16 00:00:00,10.74458333,6.622916667,5.4825,-23.35958333,-2.406666667,-3.143333333,-29.24791667,-4.047083333,-14.3125,-13.04708333,24.21833333,-15.42375,-23.12,-1.987916667,-23.81458333,-5.2875,-12.93666667,-15.84583333,3.602916667,3.393333333,32.27291667,12.07041667,-15.90166667,-2.569166667,-3.440416667,20.9575,-23.41333333
2002-06-17 00:00:00,10.80708333,6.62125,5.496666667,-23.18041667,-2.357083333,-3.079583333,-29.13875,-3.98875,-14.24083333,-12.97708333,24.26625,-15.43708333,-23.05875,-1.905833333,-23.72416667,-5.263333333,-13.14291667,-15.60833333,3.635833333,3.427083333,32.30125,12.08666667,-15.85958333,-2.655416667,-3.335416667,21.00791667,-23.57666667
2002-06-18 00:00:00,10.84458333,6.642083333,5.508333333,-22.88,-2.305,-2.994583333,-28.8225,-3.98,-14.19291667,-12.90375,24.31208333,-15.42791667,-23.02208333,-1.880833333,-23.60708333,-5.2325,-13.40958333,-15.78916667,3.6675,3.455833333,32.31875,12.09208333,-15.88,-2.782916667,-3.22,21.05125,-23.18708333
2002-06-19 00:00:00,10.88791667,6.657916667,5.519166667,-22.765,-2.25375,-2.903333333,-28.83041667,-4.08625,-14.15166667,-12.8325,24.36041667,-15.42625,-23.02125,-1.898333333,-23.46833333,-5.19875,-14.01416667,-15.9975,3.70375,3.481666667,32.3425,12.09916667,-16.0775,-2.900416667,-3.16,21.09791667,-23.16416667
2002-06-20 00:00:00,10.91125,6.675,5.5325,-22.81291667,-2.227916667,-2.832916667,-28.94208333,-4.0875,-14.12541667,-12.77291667,24.40875,-15.42666667,-22.97958333,-1.958333333,-23.39083333,-5.205416667,-14.49916667,-16.245,3.728333333,3.502083333,32.36458333,12.105,-16.08791667,-2.980416667,-3.227083333,21.14583333,-23.1
2002-06-21 00:00:00,10.91958333,6.686666667,5.545,-22.6375,-2.227916667,-2.784583333,-29.03333333,-4.062083333,-14.12291667,-12.72125,24.44416667,-15.42666667,-22.98375,-2.07625,-23.34708333,-5.229166667,-15.02458333,-16.61708333,3.742916667,3.520416667,32.38083333,12.11416667,-16.02666667,-3.039583333,-3.160416667,21.17416667,-23.24583333
2002-06-22 00:00:00,10.92541667,6.697083333,5.555416667,-22.61291667,-2.24125,-2.735833333,-29.2475,-4.085,-14.13166667,-12.67333333,24.46791667,-15.42833333,-23.00375,-2.224166667,-23.29666667,-5.293333333,-15.16333333,-17.26583333,3.766666667,3.540416667,32.40166667,12.10875,-16.18708333,-3.088333333,-3.171666667,21.18416667,-23.69375
2002-06-23 00:00:00,10.94708333,6.70125,5.56625,-22.76833333,-2.2725,-2.718333333,-29.61458333,-4.02375,-14.16458333,-12.63791667,24.49291667,-15.4275,-23.02958333,-2.306666667,-23.24625,-5.384166667,-15.44291667,-17.7375,3.79375,3.565416667,32.42333333,12.11208333,-16.39708333,-3.11625,-3.109166667,21.19,-24.32166667
2002-06-24 00:00:00,10.95708333,6.71625,5.582916667,-22.51125,-2.295416667,-2.70625,-29.77458333,-4.011666667,-14.19666667,-12.60166667,24.52416667,-15.42833333,-23.03625,-2.323333333,-23.18083333,-5.460416667,-16.13708333,-17.91791667,3.812083333,3.587916667,32.44125,12.11375,-16.48791667,-3.160416667,-2.971666667,21.19416667,-24.61416667
2002-06-25 00:00:00,10.96416667,6.725416667,5.59625,-22.37833333,-2.330416667,-2.689583333,-29.54041667,-4.009166667,-14.23375,-12.58083333,24.55208333,-15.42791667,-23.04833333,-2.408333333,-23.13458333,-5.511666667,-16.48875,-17.985,3.831666667,3.60875,32.44833333,12.11625,-16.47041667,-3.164583333,-2.944583333,21.21041667,-24.41458333
2002-06-26 00:00:00,10.95041667,6.730416667,5.608333333,-22.15291667,-2.374166667,-2.655416667,-29.61791667,-4.1675,-14.28833333,-12.56625,24.58083333,-15.4275,-23.06875,-2.483333333,-23.09083333,-5.550833333,-16.92291667,-18.20416667,3.850833333,3.628333333,32.45875,12.11208333,-16.58958333,-3.177083333,-2.824166667,21.23583333,-24.15291667
2002-06-27 00:00:00,10.97041667,6.739166667,5.617916667,-22.0175,-2.41875,-2.622916667,-30.30958333,-4.095,-14.33083333,-12.55333333,24.62125,-15.42625,-23.07791667,-2.513333333,-23.05625,-5.607916667,-17.48458333,-18.63041667,3.858333333,3.641666667,32.47208333,12.1125,-16.55166667,-3.149166667,-2.824166667,21.26916667,-24.14458333
2002-06-28 00:00:00,11.09541667,6.762083333,5.626666667,-21.84833333,-2.460833333,-2.597083333,-31.24083333,-4.187083333,-14.37125,-12.53833333,24.65416667,-15.42708333,-23.09125,-2.511666667,-23.01416667,-5.653333333,-17.98458333,-18.81333333,3.870833333,3.65375,32.47708333,12.11333333,-16.5775,-3.133333333,-2.810833333,21.29833333,-24.36166667
2002-06-29 00:00:00,11.17416667,6.766666667,5.635,-21.71375,-2.50125,-2.5775,-31.23833333,-4.29125,-14.41083333,-12.52791667,24.69041667,-15.4275,-23.10541667,-2.554166667,-22.97125,-5.704166667,-18.02041667,-18.98625,3.885416667,3.667916667,32.48916667,12.11041667,-16.61416667,-3.08625,-2.902083333,21.32708333,-24.46
2002-06-30 00:00:00,11.18083333,6.76375,5.640833333,-21.66916667,-2.544166667,-2.569583333,-31.6125,-4.186666667,-14.46333333,-12.51958333,24.72333333,-15.42708333,-23.13416667,-2.604583333,-22.94,-5.763333333,-17.93,-19.40666667,3.889583333,3.672916667,32.49791667,12.1,-16.65541667,-3.057916667,-2.911666667,21.35291667,-24.72541667
2002-07-01 00:00:00,10.95583333,6.725833333,5.641666667,-21.80375,-2.584583333,-2.5675,-31.69208333,-4.20125,-14.53541667,-12.51958333,24.75291667,-15.42625,-23.1325,-2.62875,-22.91833333,-5.804583333,-18.34791667,-19.54083333,3.895833333,3.680416667,32.49958333,12.09791667,-16.65541667,-3.011666667,-2.772083333,19.8675,-25.1825
2002-07-02 00:00:00,10.88375,6.690833333,5.641666667,-21.85875,-2.619583333,-2.555,-31.57833333,-4.270833333,-14.58541667,-12.52208333,24.77708333,-15.42583333,-23.12833333,-2.701666667,-22.89,-5.860833333,-18.16958333,-19.35416667,3.896666667,3.688333333,32.50083333,12.11458333,-16.60125,-3.047083333,-2.669166667,18.96291667,-24.83583333
2002-07-03 00:00:00,10.89625,6.672916667,5.655833333,-21.92291667,-2.657083333,-2.507916667,-31.41458333,-4.453333333,-14.60958333,-12.52083333,24.79375,-15.42541667,-23.16541667,-2.7775,-22.86,-5.891666667,-17.88041667,-19.03375,3.90625,3.705416667,32.5075,12.11875,-16.52,-3.061666667,-2.635,18.95666667,-24.29208333
2002-07-04 00:00:00,10.90875,6.66125,5.6625,-21.75291667,-2.698333333,-2.431666667,-31.32708333,-4.509166667,-14.64333333,-12.52625,24.80958333,-15.425,-23.18916667,-2.831666667,-22.84458333,-5.9125,-18.485,-18.86541667,3.915416667,3.7125,32.51083333,12.11916667,-16.50208333,-3.0725,-2.786666667,18.95666667,-23.74458333
2002-07-05 00:00:00,10.92291667,6.617083333,5.655416667,-21.68333333,-2.752083333,-2.373333333,-31.35666667,-4.569166667,-14.69708333,-12.53958333,24.80833333,-13.76791667,-23.20875,-2.872916667,-22.82041667,-5.9325,-18.76875,-19.40541667,3.919583333,3.7125,32.50375,12.10875,-16.65958333,-3.09625,-2.75125,18.96791667,-24.06625
2002-07-06 00:00:00,10.95125,6.6325,5.668333333,-21.67458333,-2.792916667,-2.344166667,-31.35666667,-4.52125,-14.71291667,-12.5325,24.82416667,-12.195,-23.18,-2.865416667,-22.79458333,-5.93875,-18.66958333,-19.39791667,3.930416667,3.725416667,32.5125,12.10416667,-16.70583333,-3.1125,-2.610833333,18.99083333,-24.46
2002-07-07 00:00:00,10.97875,6.630833333,5.691666667,-21.47083333,-2.81125,-2.306666667,-31.33666667,-4.442083333,-14.70333333,-12.51916667,24.85333333,-12.27666667,-23.13666667,-2.825416667,-22.7425,-5.955,-17.39291667,-19.24666667,3.95125,3.749166667,32.52041667,12.11958333,-16.55291667,-3.115416667,-2.499583333,19.00875,-24.38291667
2002-07-08 00:00:00,11.01416667,6.645833333,5.700833333,-21.28458333,-2.80625,-2.292083333,-31.16583333,-4.544166667,-14.675,-12.51375,24.91333333,-12.73,-23.11458333,-2.760416667,-22.66958333,-5.917083333,-16.34166667,-18.65875,3.97125,3.775833333,32.5375,12.15416667,-16.38,-3.10375,-2.388333333,19.05458333,-24.39041667
2002-07-09 00:00:00,11.04416667,6.705833333,5.739583333,-21.08541667,-2.79375,-2.224166667,-30.77541667,-4.532083333,-14.62875,-12.49791667,24.98375,-12.87833333,-23.07041667,-2.698333333,-22.61,-5.862916667,-15.525,-17.57541667,4,3.799166667,32.54708333,12.20583333,-16.22125,-3.0725,-2.234166667,19.11833333,-23.70333333
2002-07-10 00:00:00,11.07208333,6.76875,5.75,-20.85583333,-2.779166667,-2.164583333,-30.36791667,-4.47875,-14.54458333,-12.47458333,25.015,-12.76916667,-23.05583333,-2.614583333,-22.5475,-5.7525,-14.76125,-16.625,4.01,3.814166667,32.575,12.25416667,-16.02541667,-3.0375,-2.091666667,19.18208333,-22.835
2002-07-11 00:00:00,11.11083333,6.780416667,5.754583333,-20.62583333,-2.755833333,-2.090416667,-30.0125,-4.5,-14.45666667,-12.44625,25.03541667,-12.55208333,-23.06333333,-2.51625,-22.4825,-5.63875,-14.1725,-16.23333333,4.024166667,3.83,32.5925,12.2825,-15.86666667,-3.019166667,-1.967083333,19.2075,-22.25833333
2002-07-12 00:00:00,11.15541667,6.775833333,5.750833333,-20.4125,-2.720416667,-2.040416667,-29.75708333,-4.438333333,-14.36125,-12.41416667,25.06375,-11.97166667,-23.0225,-2.425416667,-22.42166667,-5.549166667,-13.7825,-16.04125,4.045,3.852083333,32.62291667,12.26833333,-15.72208333,-3.001666667,-1.851666667,19.24833333,-21.84666667
2002-07-13 00:00:00,11.18791667,6.77375,5.749166667,-20.23875,-2.685,-2.04,-29.64625,-4.44375,-14.24791667,-12.37458333,25.07958333,-11.09375,-22.97125,-2.365416667,-22.35583333,-5.476666667,-13.51875,-15.99083333,4.054166667,3.856666667,32.65166667,12.24875,-15.5825,-2.975,-1.767083333,19.28041667,-21.81291667
2002-07-14 00:00:00,11.22,6.7625,5.74875,-20.08875,-2.627083333,-2.021666667,-29.39125,-4.38625,-14.14833333,-12.32375,25.07791667,-11.28541667,-22.92625,-2.2975,-22.28375,-5.430833333,-13.3875,-16.48625,4.058333333,3.857083333,32.68875,12.24625,-15.5025,-2.949583333,-1.655833333,19.28291667,-22.30833333
2002-07-15 00:00:00,11.24083333,6.74,5.739166667,-19.97291667,-2.586666667,-2.0075,-29.36208333,-4.339583333,-14.06208333,-12.27625,25.06083333,-11.70166667,-22.86833333,-2.215,-22.22375,-5.393333333,-13.25916667,-16.26166667,4.06,3.859166667,32.7175,12.235,-15.39291667,-2.929583333,-1.605,19.2625,-22.57333333
2002-07-16 00:00:00,11.2725,6.743333333,5.730833333,-19.83083333,-2.5525,-1.960416667,-28.36041667,-4.30875,-14.06666667,-12.22083333,25.05375,-11.98041667,-22.80375,-2.185833333,-22.15125,-5.375,-13.1325,-15.87666667,4.070416667,3.867916667,32.74875,12.22583333,-15.29625,-2.91125,-1.56,19.23708333,-21.99791667
2002-07-17 00:00:00,11.31875,6.759166667,5.745833333,-19.61625,-2.4975,-1.867916667,-28.25333333,-4.249583333,-13.99333333,-12.13,25.08625,-12.16875,-22.71458333,-2.16625,-22.04166667,-5.3425,-12.89833333,-15.59791667,4.104166667,3.900416667,32.80041667,12.24208333,-15.17041667,-2.8775,-1.397916667,19.23791667,-21.44311614
2002-07-18 00:00:00,11.35291667,6.788333333,5.765833333,-19.45375,-2.440416667,-1.769583333,-27.9125,-4.197083333,-13.85458333,-12.03166667,25.13875,-12.1475,-22.62166667,-2.104583333,-21.93791667,-5.27125,-12.46583333,-15.16125,4.136666667,3.9325,32.84958333,12.27166667,-15.01791667,-2.84125,-1.249583333,19.285,-21.232747
2002-07-19 00:00:00,11.37666667,6.8125,5.777083333,-19.18833333,-2.395833333,-1.735416667,-27.59041667,-4.180833333,-13.71333333,-11.94083333,25.19125,-11.45875,-22.55458333,-2.03875,-21.85541667,-5.202083333,-12.11958333,-14.55916667,4.17,3.959583333,32.89375,12.30083333,-14.885,-2.824583333,-1.189583333,19.34958333,-20.8441497
2002-07-20 00:00:00,11.4025,6.820833333,5.775,-18.96958333,-2.35125,-1.715416667,-27.57875,-4.124583333,-13.61208333,-11.86833333,25.2475,-10.44041667,-22.49625,-1.97875,-21.78666667,-5.141666667,-11.84583333,-14.36,4.182916667,3.970416667,32.95041667,12.30541667,-14.73416667,-2.8,-1.423333333,19.40875,-20.71318992
2002-07-21 00:00:00,11.44416667,6.8225,5.78125,-18.78333333,-2.302083333,-1.689583333,-27.48083333,-4.093333333,-13.50875,-11.79375,25.31333333,-10.62708333,-22.42,-1.932083333,-21.71375,-5.104166667,-11.84833333,-14.82375,4.205,3.990416667,33.00666667,12.31791667,-14.63041667,-2.766666667,-1.760833333,19.46833333,-20.65053892
2002-07-22 00:00:00,11.48,6.845,5.79375,-18.65041667,-2.25875,-1.6625,-27.27,-4.065416667,-13.40875,-11.71791667,25.38333333,-11.29208333,-22.34125,-1.870416667,-21.63583333,-5.075833333,-12.04875,-15.03875,4.22125,4.010416667,33.06458333,12.32291667,-14.56208333,-2.729583333,-2.255,19.51541667,-20.6685487
2002-07-23 00:00:00,11.50916667,6.884166667,5.829166667,-18.51291667,-2.22125,-1.61375,-27.1125,-3.9925,-13.31458333,-11.64583333,25.44875,-11.5575,-22.2525,-1.865833333,-21.56458333,-5.074166667,-12.09625,-15.08583333,4.246666667,4.034166667,33.10916667,12.33,-14.465,-2.692916667,-2.436666667,19.56375,-20.63394063
2002-07-24 00:00:00,11.53041667,6.93625,5.847083333,-18.41708333,-2.2,-1.562916667,-27.065,-3.975833333,-13.23041667,-11.57708333,25.50666667,-11.74291667,-22.14916667,-1.921666667,-21.49291667,-5.075416667,-12.29375,-15.13333333,4.267916667,4.04875,33.15125,12.33791667,-14.38375,-2.672916667,-2.81625,19.6175,-20.72802017
2002-07-25 00:00:00,11.53416667,6.960416667,5.86,-18.39791667,-2.1725,-1.513333333,-26.98083333,-3.921666667,-13.13541667,-11.50625,25.57166667,-11.84541667,-22.0475,-1.96625,-21.41625,-5.085,-12.69458333,-15.39666667,4.27625,4.06,33.19958333,12.34833333,-14.375,-2.659583333,-3.310416667,19.65041667,-20.81393738
2002-07-26 00:00:00,11.54166667,6.967916667,5.87,-18.22708333,-2.154583333,-1.484583333,-27.05208333,-3.899166667,-13.04666667,-11.43958333,25.63041667,-11.92166667,-21.93958333,-2.035416667,-21.345,-5.10875,-12.89791667,-15.46125,4.29,4.0725,33.24416667,12.35958333,-14.37125,-2.656666667,-3.992083333,19.67041667,-21.0783747
2002-07-27 00:00:00,11.53875,6.962916667,5.87875,-18.16625,-2.184583333,-1.509166667,-26.98375,-3.91125,-12.98291667,-11.3775,25.68916667,-11.76708333,-21.8675,-2.12,-21.26833333,-5.1575,-13.08916667,-15.89666667,4.303333333,4.081666667,33.29,12.37125,-14.31458333,-2.67,-3.855,19.69083333,-21.18557536
2002-07-28 00:00:00,11.54416667,6.977916667,5.90125,-18.01833333,-2.207916667,-1.5275,-26.82166667,-3.91,-12.92833333,-11.31333333,25.75708333,-11.8575,-21.81333333,-2.185,-21.1825,-5.195,-13.22208333,-16.20875,4.310416667,4.092083333,33.34333333,12.38583333,-14.29,-2.687916667,-3.032083333,19.71291667,-21.05106747
2002-07-29 00:00:00,11.55916667,6.98,5.902083333,-17.94083333,-2.218333333,-1.529166667,-26.625,-3.912916667,-12.87083333,-11.24541667,25.8075,-11.9,-21.73958333,-2.165833333,-21.09375,-5.228333333,-13.28833333,-15.93041667,4.337083333,4.122916667,33.39166667,12.39541667,-14.32333333,-2.705,-2.606666667,19.72208333,-21.05307656
2002-07-30 00:00:00,11.58375,6.987916667,5.911666667,-17.82875,-2.219166667,-1.464583333,-26.42458333,-3.92,-12.81416667,-11.18,25.85458333,-11.87916667,-21.66416667,-2.203333333,-20.9875,-5.265416667,-13.38,-15.69291667,4.370833333,4.152916667,33.4525,12.40416667,-14.23208333,-2.719583333,-2.235416667,19.74125,-20.99336304
2002-07-31 00:00:00,11.60458333,7.001666667,5.9225,-17.785,-2.235416667,-1.416666667,-26.26,-3.9225,-12.76083333,-11.12125,25.90416667,-11.41125,-21.585,-2.234583333,-20.90375,-5.302916667,-13.77458333,-15.86375,4.377083333,4.1725,33.4875,12.4225,-14.19333333,-2.738333333,-2.107083333,19.77833333,-20.99467417
2002-08-01 00:00:00,11.60912027,7.014583333,5.930416667,-23.61375,-2.258333333,-1.375416667,-25.99458333,-3.884166667,-12.75208333,-11.06458333,25.9525,-11.83791667,-21.5225,-2.267916667,-20.8275,-5.332083333,-14.33833333,-16.02875,4.38625,4.180416667,33.52916667,12.43916667,-14.13416667,-2.765,-2.316666667,19.81833333,-21.0735497
2002-08-02 00:00:00,11.62069057,7.020416667,5.943333333,-23.52583333,-2.275833333,-1.333333333,-25.99208333,-3.927916667,-12.71875,-11.00791667,25.99833333,-12.02541667,-21.44375,-2.324166667,-20.74958333,-5.359583333,-14.62416667,-16.04458333,4.400833333,4.195416667,33.56166667,12.45416667,-14.195,-2.791666667,-2.249166667,19.86333333,-21.15060909
2002-08-03 00:00:00,11.6723669,7.0225,5.948333333,-23.46333333,-2.309583333,-1.307083333,-26.105,-3.963333333,-12.75625,-10.95458333,26.03791667,-11.77125,-21.35,-2.3575,-20.68041667,-5.379583333,-14.40083333,-16.14,4.415416667,4.21,33.59208333,12.47958333,-14.11958333,-2.817083333,-1.956666667,19.89041667,-21.42328834
2002-08-04 00:00:00,11.6951884,6.991666667,5.965416667,-23.28333333,-2.315833333,-1.30875,-26.01458333,-3.919166667,-12.76541667,-10.89666667,26.08458333,-11.61625,-21.28291667,-2.371666667,-20.59583333,-5.380833333,-14.34166667,-16.41583333,4.42,4.214166667,33.62791667,12.49791667,-14.08541667,-2.810833333,-1.747916667,19.91458333,-21.58347847
2002-08-05 00:00:00,11.77209564,7.020833333,5.98125,-23.08916667,-2.304583333,-1.276666667,-25.97,-3.907083333,-12.71541667,-10.82,26.12333333,-11.65208333,-21.16958333,-2.270416667,-20.4625,-5.349583333,-13.7475,-15.84291667,4.425,4.22125,33.66416667,12.51125,-13.93291667,-2.821666667,-1.542083333,19.93041667,-21.35114743
2002-08-06 00:00:00,11.85026548,7.15625,6.02,-22.79833333,-2.25375,-1.16625,-26.35833333,-3.89,-12.60291667,-10.70125,26.17208333,-11.64875,-21.01,-2.17375,-20.2975,-5.25,-13.02958333,-14.78541667,4.471666667,4.256666667,33.7025,12.54708333,-13.75,-2.778333333,-1.309166667,19.98,-20.60208333
2002-08-07 00:00:00,11.90647799,7.23,6.029583333,-22.69958333,-2.237083333,-1.113333333,-26.125,-3.898333333,-12.57958333,-10.66166667,26.21375,-11.67541667,-21.00583333,-2.089583333,-20.20958333,-5.157083333,-12.30125,-14.115,4.479166667,4.27,33.72666667,12.55375,-13.60958333,-2.775,-1.177916667,20.01,-20.08458333
2002-08-08 00:00:00,11.96645862,7.259583333,6.042083333,-22.545,-2.209583333,-1.088125,-26.26541667,-3.874583333,-12.52208333,-10.59791667,26.25791667,-11.62291667,-20.99583333,-1.987916667,-20.10958333,-5.07375,-11.76041667,-13.59416667,4.51,4.300416667,33.76125,12.56,-13.45458333,-2.752916667,-1.11875,20.19958333,-19.64083333
2002-08-09 00:00:00,11.99145822,7.278333333,6.047916667,-22.42541667,-2.17375,-1.055833333,-26.34833333,-3.866666667,-12.44,-10.53666667,26.31291667,-11.485,-20.88041667,-1.895833333,-20.02375,-4.99625,-11.34666667,-13.51416667,4.52625,4.310833333,33.78625,12.56833333,-13.36833333,-2.708333333,-1.3275,20.31291667,-19.34583333
2002-08-10 00:00:00,12.03221825,7.28,6.049166667,-22.36375,-2.15625,-1.04625,-26.39625,-3.865833333,-12.36083333,-10.48,26.36166667,-11.68625,-20.83,-1.827083333,-19.95458333,-4.96375,-11.10625,-13.60625,4.546666667,4.324583333,33.815,12.58083333,-13.30041667,-2.602916667,-1.717916667,20.24,-19.49291667
2002-08-11 00:00:00,12.08931093,7.290833333,6.060833333,-22.23375,-2.130416667,-1.02,-26.19166667,-3.814583333,-12.29,-10.41166667,26.42416667,-11.82666667,-20.76333333,-1.764583333,-19.85041667,-4.910416667,-11.01208333,-13.82625,4.5775,4.355,33.85791667,12.625,-13.23083333,-2.565,-1.27875,20.4275,-20.08833333
2002-08-12 00:00:00,12.12625611,7.288333333,6.070833333,-22.14583333,-2.084166667,-1.01,-26.225,-3.786666667,-12.2125,-10.35,26.47666667,-11.73791667,-20.66875,-1.677916667,-19.78875,-4.852916667,-11.10458333,-13.79291667,4.600416667,4.37625,33.89541667,12.63291667,-13.17416667,-2.52625,-1.141666667,20.41458333,-20.40416667
2002-08-13 00:00:00,12.15262981,7.302916667,6.085,-22.12416667,-2.046666667,-0.961666667,-26.46625,-3.7525,-12.13083333,-10.28625,26.53041667,-11.72916667,-20.56333333,-1.660416667,-19.71541667,-4.825833333,-11.44083333,-13.84583333,4.629583333,4.405833333,33.93708333,12.65083333,-13.1475,-2.495,-1.109166667,20.31708333,-20.185
2002-08-14 00:00:00,12.1613019,7.304583333,6.104583333,-22.12791667,-2.023333333,-0.914583333,-24.54208333,-3.749166667,-12.06208333,-10.22583333,26.57916667,-11.6925,-20.47916667,-1.668333333,-19.64291667,-4.8275,-11.9475,-14.11791667,4.663333333,4.434583333,33.97666667,12.66958333,-13.11708333,-2.469583333,-1.061666667,20.30875,-20.19625
2002-08-15 00:00:00,12.20493981,7.285833333,6.120833333,-22.11458333,-2.004583333,-0.86875,-25.355,-3.735833333,-11.99458333,-10.16625,26.62416667,-11.68375,-20.39958333,-1.682083333,-19.57291667,-4.838333333,-12.01833333,-14.1125,4.700416667,4.465,34.0075,12.69708333,-13.14,-2.44875,-1.061666667,20.23791667,-20.12416667
2002-08-16 00:00:00,12.22405795,7.27,6.13625,-21.94416667,-1.98125,-0.827083333,-25.39458333,-3.705833333,-11.93,-10.11125,26.66625,-11.82958333,-20.32958333,-1.719166667,-19.55583333,-4.85625,-12.38625,-14.42083333,4.723333333,4.491666667,34.03916667,12.71875,-13.13458333,-2.43875,-1.04375,20.16916667,-20.25666667
2002-08-17 00:00:00,12.25147413,7.24875,6.148333333,-21.87541667,-1.953333333,-0.835416667,-25.46,-3.650416667,-11.88458333,-10.05958333,26.71458333,-11.79708333,-20.25666667,-1.747083333,-20.8275,-4.86875,-12.55625,-15.00625,4.745833333,4.51125,34.06291667,12.72666667,-13.06166667,-2.445833333,-1.4025,19.95541667,-20.27208333
2002-08-18 00:00:00,12.24974821,7.235833333,6.155833333,-21.8625,-1.94375,-0.835416667,-25.65833333,-3.66875,-11.84958333,-10.01125,26.765,-11.80916667,-20.2,-1.774166667,-20.74958333,-4.898333333,-12.83208333,-15.62958333,4.7725,4.530833333,34.09041667,12.73166667,-13.08416667,-2.457083333,-1.607916667,20.25291667,-20.97875
2002-08-19 00:00:00,12.24414729,7.217916667,6.16,-21.83916667,-1.939166667,-0.810416667,-25.63375,-3.64125,-11.82916667,-9.968333333,26.79541667,-11.92333333,-20.18875,-1.789583333,-20.68041667,-4.92875,-13.16958333,-15.82958333,4.799166667,4.554166667,34.10791667,12.74916667,-13.11416667,-2.467083333,-2.121666667,20.43291667,-21.53875
2002-08-20 00:00:00,12.22666585,7.210833333,6.167083333,-22.00541667,-1.932083333,-0.772083333,-24.6675,-3.647083333,-11.82166667,-9.93125,26.81333333,-11.97541667,-20.14791667,-1.825833333,-20.59583333,-4.950833333,-13.69083333,-15.735,4.815833333,4.57,34.12625,12.7625,-13.13791667,-2.47625,-2.350416667,20.37791667,-21.24
2002-08-21 00:00:00,12.2089389,7.187916667,6.179583333,-22.09291667,-1.937916667,-0.742083333,-24.645,-3.63,-11.83083333,-9.90125,26.83916667,-11.96291667,-20.11875,-1.879583333,-20.4625,-4.975833333,-13.94333333,-15.68666667,4.83,4.588333333,34.13708333,12.76833333,-13.18916667,-2.485,-2.800833333,20.26958333,-21.02458333
2002-08-22 00:00:00,12.21381876,7.183333333,6.192083333,-22.15541667,-1.938333333,-0.717083333,-24.62375,-3.600833333,-11.8525,-9.870833333,26.87041667,-12.00833333,-20.09125,-1.9275,-20.2975,-4.995,-14.42166667,-15.99083333,4.843333333,4.600833333,34.15,12.77416667,-13.20666667,-2.496666667,-2.8975,20.13166667,-21.09375
2002-08-23 00:00:00,12.20280526,7.206666667,6.198333333,-22.11333333,-1.95,-0.695833333,-24.68333333,-3.617083333,-11.88875,-9.845833333,26.9025,-11.68916667,-20.06958333,-1.960416667,-20.20958333,-5.032916667,-14.64791667,-16.32958333,4.8425,4.599583333,34.16375,12.77958333,-13.21041667,-2.5125,-2.822083333,20.075,-21.01666667
2002-08-24 00:00:00,12.22827047,7.223333333,6.207916667,-22.12208333,-1.970833333,-0.718333333,-24.58541667,-3.682083333,-11.93541667,-9.827916667,26.93291667,-11.55833333,-20.06416667,-1.957916667,-20.10958333,-5.062916667,-15.42625,-16.63791667,4.85375,4.614166667,34.18416667,12.78541667,-13.23375,-2.525,-3.11625,20.02833333,-21.31041667
2002-08-25 00:00:00,12.21810422,7.216666667,6.216666667,-22.15125,-1.99125,-0.73875,-24.87208333,-3.69375,-12,-9.818333333,26.96666667,-11.09041667,-20.01583333,-1.960833333,-20.02375,-5.085833333,-15.7625,-17.02375,4.86375,4.625416667,34.20333333,12.79083333,-13.28125,-2.537083333,-3.027916667,19.96458333,-22.13875
