date,10040121三和(2),09090121六合(2),09080111嘉興(1),09200211大溝(1),07140111好修(1),07140121好修(2),10070121安和(2),10070131安和(3),09070221崁腳(2),07060121文昌(2),07060131文昌(3),09180321明德(2),09180331明德(3),09180421東光(2),09180431東光(3),10050121東榮(2),10090111東石(1),10090121東石(2),07010211東芳(1),09200111水林(1),07020121洛津(2),09160121海園(2),09130311海豐(1),09110111港後(1),09110121港後(2),09020121溫厝(2),09200311瓊埔(1),09200321瓊埔(2),09150121田洋(2),09180121箔子(2),07040121線西(2),07040131線西(3),09130211興化(1),09080221舊庄(2),09080231舊庄(3),07080121花壇(2),07080131花壇(3),09030221芳草(2),09180211蔡厝(1),09180221蔡厝(2),09030121虎尾(2),09010122虎溪(2),09120121豐榮(2),09120131豐榮(3),07200121趙甲(2),09190211金湖(1)
2012-04-06 00:00:00,4.565,35.8025,4.4075,-28.29208333,1.640833333,-1.769166667,-19.83333333,-20.32041667,62.3975,-2.842916667,-4.765416667,-13.73708333,-13.10333333,-15.17125,-14.74541667,-13.07333333,-28.83583333,-32.07083333,-1.923333333,-23.98625,-4.92,-15.47583333,-16.795,7.868333333,7.306666667,38.36708333,-29.26125,-31.46041667,-3.8725,-13.17125,-1.044583333,-1.49125,-10.81041667,-8.00125,-8.607916667,11.26916667,-1.504583333,0.91125,-17.9175,-18.05791667,11.10458333,26.41916667,-4.475,-4.560833333,-2.347916667,-2.86875
2012-04-07 00:00:00,4.485,35.79,4.759583333,-27.83625,1.717916667,-1.605416667,-19.54791667,-20.20708333,62.40666667,-2.700833333,-4.70125,-13.62416667,-13.01375,-14.80791667,-14.55,-13.29083333,-29.06833333,-32.72666667,-1.7775,-23.61125,-4.817083333,-15.13208333,-16.43791667,8.000833333,7.582916667,38.52416667,-29.11666667,-31.0725,-3.925416667,-13.20875,-1.033333333,-1.470416667,-10.195,-7.704583333,-8.322916667,11.29708333,-1.375833333,0.995833333,-17.78875,-18.14791667,11.315,26.76458333,-4.2925,-4.509583333,-2.2175,-2.875
2012-04-08 00:00:00,4.443333333,35.78,4.990416667,-27.84333333,1.635,-1.420416667,-19.44708333,-20.2925,62.3975,-2.625,-4.619583333,-13.76916667,-13.21166667,-14.91666667,-14.44833333,-13.20916667,-29.45375,-31.78791667,-1.50625,-23.42083333,-4.764166667,-15.30291667,-16.73958333,8.2575,7.797916667,38.72,-29.06666667,-31.46916667,-3.978333333,-13.47958333,-1.041666667,-1.479166667,-10.18166667,-7.455833333,-8.14,11.3025,-1.34,1.049583333,-17.71791667,-18.27541667,11.35791667,26.98708333,-4.155416667,-4.420416667,-2.099166667,-2.902916667
2012-04-09 00:00:00,4.4025,35.7725,4.939583333,-28.07625,1.674166667,-1.39,-19.455,-20.395,62.38958333,-2.526666667,-4.54,-13.91291667,-13.38041667,-14.70125,-14.41416667,-13.22916667,-29.63166667,-32.16875,-1.429166667,-23.49833333,-4.7275,-15.63041667,-16.7125,8.3975,7.857916667,38.71125,-29.435,-31.56916667,-4.030416667,-13.57958333,-1.0475,-1.482083333,-10.23916667,-7.4775,-8.147916667,11.29125,-1.301666667,1.055416667,-17.8775,-18.35583333,11.26083333,26.96291667,-4.06,-4.340416667,-2.017083333,-2.947916667
2012-04-10 00:00:00,4.362083333,35.7675,5.173333333,-28.49166667,1.7,-1.36375,-19.46833333,-20.585,62.39541667,-2.475833333,-4.48125,-13.98041667,-13.51916667,-14.85708333,-14.38375,-13.53,-29.20125,-31.9575,-1.4175,-23.6325,-4.806666667,-17.54,-16.41833333,8.47125,7.98125,38.63916667,-29.62291667,-31.58791667,-4.080833333,-13.54208333,-1.059583333,-1.48375,-10.49083333,-7.40625,-8.068333333,11.29416667,-1.305833333,1.05375,-17.92416667,-18.42416667,11.31208333,26.905,-4.178333333,-4.31625,-1.904583333,-3.008333333
2012-04-11 00:00:00,4.317083333,35.755,5.198333333,-28.60875,1.72875,-1.400833333,-20.25625,-20.88708333,62.35875,-2.472916667,-4.520833333,-14.29166667,-13.54541667,-15.21458333,-14.51,-13.75625,-28.90666667,-32.21625,-1.413333333,-23.785,-4.8375,-19.18541667,-16.50083333,8.444583333,8.080833333,38.505,-29.68833333,-31.73958333,-4.132916667,-13.79791667,-1.0725,-1.505833333,-10.81708333,-7.3175,-8.114166667,11.29708333,-1.374166667,0.99125,-18.12875,-18.495,11.22833333,26.71625,-4.092916667,-4.33375,-1.942916667,-3.053333333
2012-04-12 00:00:00,4.242916667,35.73416667,5.177916667,-28.94125,1.715,-1.443333333,-20.18166667,-21.08208333,62.36041667,-2.51625,-4.495,-14.38083333,-13.48333333,-15.30291667,-14.65833333,-14.13333333,-29.26375,-32.22208333,-1.4025,-24.05875,-4.820416667,-19.99958333,-16.8475,8.378333333,7.955,38.39458333,-30.07375,-31.95833333,-4.1875,-13.87583333,-1.1,-1.545416667,-11.11083333,-7.530625,-8.385833333,11.27708333,-1.482083333,0.882916667,-18.26791667,-18.60375,11.08541667,26.53458333,-4.184583333,-4.354166667,-2.051666667,-3.084166667
2012-04-13 00:00:00,4.15,35.71875,5.121666667,-28.98833333,1.658333333,-1.502083333,-20.16166667,-21.15833333,62.335,-2.600416667,-4.634583333,-14.42708333,-13.53541667,-15.49083333,-14.785,-14.57,-29.96666667,-32.19041667,-1.475833333,-24.21791667,-4.804166667,-20.25208333,-16.86208333,8.322083333,7.85125,38.30041667,-30.03375,-32.20458333,-4.239166667,-14.03,-1.119166667,-1.5625,-11.155,-7.819166667,-8.6175,11.275,-1.405833333,0.779583333,-18.30208333,-18.7425,10.94291667,26.3375,-4.435833333,-4.475416667,-2.14625,-3.117916667
2012-04-14 00:00:00,4.024583333,35.69541667,5.025416667,-28.9175,1.6775,-1.52375,-20.16958333,-21.37291667,62.28208333,-2.641666667,-4.745,-14.60875,-13.64583333,-15.56208333,-14.94583333,-14.78666667,-30.50458333,-32.34666667,-1.530833333,-24.46625,-4.91875,-20.30375,-17.13833333,8.206666667,7.674583333,38.15458333,-30.2625,-32.95041667,-4.295833333,-14.02041667,-1.1225,-1.57125,-11.33083333,-8.40375,-9.107916667,11.29041667,-1.360416667,0.658333333,-18.38791667,-18.82333333,10.84625,26.28541667,-4.444583333,-4.597916667,-2.2175,-3.159583333
2012-04-15 00:00:00,3.978333333,35.67166667,4.632083333,-29.37041667,1.726666667,-1.500833333,-20.74916667,-21.55291667,62.26166667,-2.792083333,-4.869166667,-14.51833333,-13.65291667,-15.8175,-15.11541667,-15.24708333,-31.27666667,-32.19791667,-1.551666667,-24.60875,-5.084583333,-20.63041667,-17.93916667,8.092916667,7.57625,38.0175,-30.78625,-33.14166667,-4.35125,-14.1975,-1.115,-1.55375,-11.70333333,-8.529166667,-9.395,11.32,-1.50625,0.569583333,-18.49916667,-18.915,10.80291667,26.23208333,-4.573333333,-4.662916667,-2.25375,-3.2
2012-04-16 00:00:00,3.9025,35.64958333,3.91,-29.89041667,1.720833333,-1.50375,-21.08125,-21.64666667,62.26458333,-2.792083333,-4.92625,-14.62958333,-13.79833333,-15.96666667,-15.35166667,-15.2475,-30.76541667,-32.84208333,-1.53375,-24.69041667,-5.060416667,-21.05083333,-18.19458333,8.007083333,7.580416667,37.94666667,-31.03791667,-32.79458333,-4.408333333,-14.51458333,-1.101666667,-1.544166667,-11.79541667,-8.782916667,-9.583333333,11.30958333,-1.58,0.5425,-18.70666667,-19.04541667,10.78083333,26.17458333,-4.689166667,-4.774583333,-2.215,-3.223333333
2012-04-17 00:00:00,3.822916667,35.63333333,4.214166667,-29.31625,1.99625,-1.50375,-20.62041667,-21.27375,62.34041667,-2.896666667,-4.92625,-14.72125,-13.81916667,-15.44375,-15.32083333,-15.19416667,-30.43125,-32.335,-1.486666667,-24.44791667,-5.060416667,-20.87208333,-17.64375,7.943333333,7.677083333,38.03625,-30.75708333,-32.5175,-4.46625,-14.48458333,-1.079583333,-1.52125,-10.67416667,-8.6175,-9.28625,11.26916667,-1.442083333,0.644166667,-18.56791667,-19.09916667,10.98375,26.40375,-4.578333333,-4.80875,-2.086666667,-3.22875
2012-04-18 00:00:00,3.787916667,35.62166667,4.805833333,-28.42541667,1.987916667,-1.477083333,-20.40791667,-20.83458333,62.34625,-2.80125,-4.78375,-14.50958333,-13.775,-14.68416667,-14.95,-14.84041667,-29.85833333,-32.34416667,-1.371666667,-23.935,-4.94625,-19.81833333,-17.21083333,8.0025,7.864583333,38.41291667,-30.50666667,-32.58791667,-4.52125,-14.40208333,-1.010833333,-1.445,-9.846666667,-7.959166667,-8.651666667,11.26875,-1.278333333,0.79875,-18.43875,-19.1325,11.31375,26.76166667,-4.381666667,-4.71,-1.795833333,-3.23875
2012-04-19 00:00:00,3.854166667,35.61208333,5.195833333,-27.76416667,2.201666667,-1.355833333,-19.75291667,-20.51958333,62.33875,-2.65875,-4.63125,-14.43916667,-13.74083333,-14.18375,-14.57208333,-14.47708333,-30.46958333,-32.4325,-1.2375,-23.58416667,-4.846666667,-19.54958333,-16.40833333,8.158333333,8.091666667,38.79375,-30.61666667,-32.46458333,-4.57125,-14.39083333,-0.93875,-1.3625,-9.105833333,-7.419166667,-8.098333333,11.23416667,-0.967916667,1.016666667,-18.34666667,-19.15875,11.57166667,26.92041667,-4.104583333,-4.533333333,-1.584583333,-3.249583333
2012-04-20 00:00:00,3.950833333,35.61,5.505,-27.32583333,2.404583333,-1.206666667,-19.3025,-20.27416667,62.25666667,-2.502083333,-4.479166667,-14.35125,-13.7475,-13.91166667,-14.27333333,-14.16875,-30.39958333,-32.305,-1.14125,-23.3175,-4.687916667,-19.07416667,-16.10666667,8.43625,8.38,39.06041667,-30.52625,-32.49583333,-4.613333333,-14.21708333,-0.899583333,-1.325,-8.4725,-6.959166667,-7.635416667,11.20291667,-0.685833333,1.280416667,-18.24083333,-19.17,11.76708333,27.05666667,-3.793333333,-4.325833333,-1.375,-3.220833333
2012-04-21 00:00:00,4.172916667,35.62416667,5.80625,-26.70958333,2.635416667,-1.020416667,-18.85333333,-19.94083333,62.23375,-2.3275,-4.291666667,-14.10666667,-13.59458333,-13.44958333,-13.95958333,-13.93833333,-29.24291667,-32.17666667,-1.033333333,-22.96541667,-4.536666667,-17.81458333,-15.34875,8.69875,8.635416667,39.30333333,-29.95541667,-31.88291667,-4.645416667,-14.11625,-0.859583333,-1.280416667,-7.841666667,-6.509166667,-7.169583333,11.215,-0.429166667,1.57625,-18.06458333,-19.16458333,11.99583333,27.26708333,-3.453333333,-4.056666667,-1.15375,-3.209583333
2012-04-22 00:00:00,4.630833333,35.64291667,6.091666667,-26.44041667,2.804583333,-0.8275,-18.42083333,-19.70125,62.24208333,-2.159583333,-4.102083333,-13.91208333,-13.58333333,-13.19833333,-13.67125,-13.68208333,-29.9175,-32.04541667,-0.825416667,-22.51833333,-4.382916667,-16.56625,-15.27833333,8.955416667,8.859166667,39.46,-29.88541667,-32.07083333,-4.671666667,-13.93041667,-0.79125,-1.204166667,-7.275833333,-6.089166667,-6.749166667,11.23333333,-0.342916667,1.855416667,-17.90541667,-19.14666667,12.095,27.44666667,-3.1375,-3.805833333,-0.942083333,-3.202083333
2012-04-23 00:00:00,5.019166667,35.67083333,6.344583333,-26.76583333,2.819166667,-0.65375,-18.73041667,-19.87041667,62.21166667,-2.01,-3.98125,-13.89583333,-13.62291667,-13.08208333,-13.46666667,-13.40583333,-30.09583333,-32.07625,-0.795416667,-22.30416667,-4.2975,-16.49333333,-15.47666667,9.145416667,8.9875,39.6025,-29.78833333,-31.89375,-4.692916667,-13.83875,-0.7225,-1.130416667,-7.27,-5.740416667,-6.378333333,11.22833333,-0.192916667,2.077083333,-17.85625,-19.11416667,12.28375,27.47291667,-2.874583333,-3.5675,-0.794583333,-3.171666667
2012-04-24 00:00:00,5.346666667,35.705,6.592083333,-27.20083333,2.875,-0.624583333,-19.31291667,-20.30541667,62.17458333,-1.884583333,-3.8425,-13.96208333,-13.57958333,-13.265,-13.36,-13.20458333,-30.32333333,-32.19291667,-0.860833333,-22.27625,-4.249583333,-16.59583333,-15.14791667,9.23125,9.054166667,39.74041667,-29.80958333,-32.05083333,-4.71,-13.83,-0.695,-1.0975,-7.3825,-5.471666667,-6.070416667,11.22,-0.124166667,2.25375,-17.82375,-19.09333333,12.41541667,27.51375,-2.75375,-3.409166667,-0.725,-3.152916667
2012-04-25 00:00:00,5.605416667,35.74,6.82625,-27.09875,2.801666667,-0.625833333,-18.97208333,-20.47666667,62.15083333,-1.803333333,-3.744166667,-13.78375,-13.53458333,-13.07,-13.30125,-13.0825,-30.01791667,-32.36041667,-0.84,-22.465,-4.185,-16.42666667,-15.02583333,9.231666667,8.9925,39.85541667,-29.8,-32.07708333,-4.725833333,-13.75833333,-0.683333333,-1.08625,-7.3075,-5.12875,-5.767083333,11.20083333,-0.095416667,2.4,-17.91625,-19.06958333,12.48208333,27.45375,-2.664583333,-3.2825,-0.68125,-3.179166667
2012-04-26 00:00:00,5.865,35.77541667,7.075833333,-26.6375,2.742083333,-0.5625,-18.80166667,-20.12125,62.17916667,-1.809583333,-3.768333333,-13.73583333,-13.46333333,-12.6225,-13.07541667,-13.01208333,-29.8175,-32.30958333,-0.787083333,-22.4025,-4.179166667,-16.25375,-14.49625,9.195833333,9.05125,40.03958333,-29.48583333,-31.13083333,-4.735833333,-13.68458333,-0.67375,-1.081666667,-6.81125,-4.845416667,-5.465416667,11.2125,-0.065833333,2.6225,-17.7475,-18.9875,12.64958333,27.51,-2.485416667,-3.14875,-0.657083333,-3.175416667
2012-04-27 00:00:00,6.12125,35.8125,7.277083333,-25.65166667,2.985833333,-0.482916667,-18.27416667,-19.60541667,62.20291667,-1.726666667,-3.568333333,-13.61625,-13.3675,-12.25625,-12.81375,-12.85333333,-29.22708333,-32.32208333,-0.765833333,-21.965,-4.117083333,-15.31291667,-14.28541667,9.255,9.22875,40.12708333,-28.9025,-30.54083333,-4.744583333,-13.51708333,-0.640833333,-1.045,-6.369583333,-4.577083333,-5.169583333,11.23416667,0.004583333,2.832916667,-17.40458333,-18.87416667,12.745,27.64,-2.27,-2.977083333,-0.523333333,-3.1325
2012-04-28 00:00:00,6.353333333,35.85,7.506666667,-24.95458333,3.170833333,-0.33875,-17.7925,-19.2525,62.22458333,-1.551666667,-3.410416667,-13.3225,-13.1675,-11.92,-12.5425,-12.64666667,-28.78166667,-31.79958333,-0.59875,-21.54375,-3.999166667,-14.88125,-14.045,9.493333333,9.429166667,40.2875,-28.52791667,-30.125,-4.75,-13.37208333,-0.58375,-0.985,-6.1325,-4.3075,-4.87625,11.17166667,0.062083333,3.05,-17.12833333,-18.72125,12.90541667,27.6675,-2.028333333,-2.779583333,-0.337916667,-3.062083333
2012-04-29 00:00:00,6.576666667,35.88875,7.740833333,-24.4175,3.38,-0.157083333,-17.52791667,-18.99041667,62.31333333,-1.3725,-3.228333333,-13.1175,-13.03166667,-11.70166667,-12.30458333,-12.43041667,-28.23375,-31.57625,-0.381666667,-21.11875,-3.891666667,-14.22708333,-14.18916667,9.703333333,9.5925,40.43083333,-28.23958333,-29.90666667,-4.75,-13.14958333,-0.494583333,-0.879166667,-5.934166667,-4.005416667,-4.604166667,11.13416667,0.13375,3.275,-16.95333333,-18.58416667,13.09833333,27.8,-1.82625,-2.590833333,-0.129583333,-3.020833333
2012-04-30 00:00:00,6.80125,35.93041667,7.977083333,-23.97041667,3.561666667,0.082083333,-17.16416667,-18.66416667,62.37416667,-1.1925,-3.051666667,-13.04416667,-13.08333333,-11.355,-12.04291667,-12.1725,-27.72625,-31.47375,-0.264166667,-20.80291667,-3.684166667,-13.77875,-13.66833333,9.844166667,9.737083333,40.59291667,-27.93,-29.37541667,-4.750416667,-12.97208333,-0.392916667,-0.7675,-5.595416667,-3.71875,-4.31125,11.70916667,0.245833333,3.525416667,-16.70291667,-18.41875,13.25458333,27.91583333,-1.602916667,-2.362083333,0.089583333,-2.96375
2012-05-01 00:00:00,6.99625,35.97083333,8.185833333,-23.5725,3.7275,0.153333333,-16.77041667,-18.41958333,62.39666667,-1.059166667,-2.940833333,-12.92916667,-13.185,-11.13,-11.80458333,-12.03708333,-27.15833333,-31.19125,-0.156666667,-20.52208333,-3.465,-13.22958333,-12.785,10.01916667,9.8725,40.68875,-27.61875,-29.01416667,-4.747916667,-12.805,-0.320416667,-0.679583333,-5.133333333,-3.452916667,-4.065416667,11.97333333,0.3375,3.702916667,-16.43416667,-18.23916667,13.30916667,27.92666667,-1.36625,-2.175833333,0.32375,-2.942083333
2012-05-02 00:00:00,7.184166667,36.015,8.369166667,-23.23791667,3.830416667,0.295416667,-16.47041667,-18.2525,62.37791667,-0.925833333,-2.79,-12.88958333,-13.01958333,-9.498333333,-11.61583333,-11.84333333,-26.80291667,-30.85208333,-0.144583333,-20.27583333,-3.392916667,-12.85125,-12.48125,10.08833333,9.895,40.74833333,-27.30875,-28.87,-4.704583333,-12.73083333,-0.276666667,-0.639583333,-4.82,-3.17625,-3.792083333,11.98416667,0.3825,3.856666667,-16.32416667,-18.0925,13.36666667,27.91125,-1.182916667,-2.001666667,0.4075,-2.927916667
2012-05-03 00:00:00,7.370416667,36.05958333,8.572916667,-22.86291667,3.910833333,0.36875,-16.33166667,-18.00958333,62.41125,-0.776666667,-2.64,-12.76458333,-12.80416667,-8.45125,-11.44333333,-11.74166667,-26.51875,-30.56875,-0.130833333,-20.015,-3.303333333,-12.57,-12.46083333,10.1125,9.925,40.59875,-27.07041667,-28.43375,-4.5825,-12.64791667,-0.25375,-0.623333333,-4.620833333,-2.91625,-3.534166667,12.0025,0.41,4,-16.14583333,-17.93333333,13.47333333,27.91583333,-1.03125,-1.8425,0.466666667,-2.94125
2012-05-04 00:00:00,7.55625,36.10625,8.7525,-22.60125,3.94125,0.392083333,-16.27166667,-17.76125,62.38666667,-0.68875,-2.550416667,-12.62291667,-12.64458333,-8.23625,-11.24833333,-11.56416667,-26.24416667,-30.40708333,-0.147083333,-19.79375,-3.217916667,-12.51958333,-12.30916667,10.13708333,9.98625,40.86583333,-26.775,-28.12958333,-4.425833333,-12.5775,-0.2475,-0.617916667,-4.445833333,-2.724166667,-3.290416667,11.99833333,0.42,4.165833333,-15.90041667,-17.71916667,13.58,28.01041667,-0.853333333,-1.6775,0.541666667,-2.904583333
2012-05-05 00:00:00,7.722916667,36.15541667,8.942916667,-22.3225,3.99875,0.450416667,-15.87625,-17.58875,62.42958333,-0.579583333,-2.450416667,-12.36625,-12.52958333,-7.954166667,-11.02375,-11.41416667,-26.13875,-30.18166667,-0.120833333,-19.55083333,-3.120833333,-12.32166667,-11.80625,10.23791667,10.09833333,41.03083333,-26.51375,-28.005,-4.250833333,-12.51791667,-0.223333333,-0.585416667,-4.234166667,-2.5025,-3.072083333,12.00416667,0.504583333,4.31,-15.62625,-17.52875,13.66666667,28.0725,-0.669166667,-1.512083333,0.663333333,-2.87
2012-05-06 00:00:00,7.8875,36.20833333,9.14375,-22.12708333,3.945416667,0.55,-15.69958333,-17.44791667,62.60416667,-0.507916667,-2.419166667,-12.26333333,-12.48458333,-7.94875,-10.87791667,-11.2875,-26.1475,-29.93375,-0.01,-19.29833333,-3.094166667,-12.26166667,-12.02041667,10.31,10.12875,41.14041667,-26.29,-27.88041667,-4.072916667,-12.44125,-0.204583333,-0.559583333,-4.635833333,-2.25625,-2.862083333,12.025,0.627916667,4.42875,-15.465,-17.37208333,13.69916667,28.15208333,-0.5575,-1.374583333,0.745833333,-2.835833333
2012-05-07 00:00:00,8.046666667,36.26,9.310416667,-21.98333333,3.841666667,0.630416667,-15.7725,-17.475,62.68708333,-0.454166667,-2.362916667,-12.31416667,-12.465,-8.000416667,-10.8075,-11.21875,-26.18541667,-29.81166667,-0.116666667,-19.24875,-3.079166667,-12.35791667,-12.53833333,10.30541667,9.977083333,41.21333333,-26.23708333,-27.76958333,-3.921666667,-12.38583333,-0.190416667,-0.537083333,-5.450416667,-2.08625,-2.696666667,12.04541667,0.66875,4.4375,-15.45458333,-17.24875,13.70125,28.08416667,-0.562083333,-1.302083333,0.73,-2.790833333
2012-05-08 00:00:00,8.194166667,36.305,9.431666667,-21.90333333,3.781666667,0.570833333,-16.405,-17.68416667,62.75416667,-0.4625,-2.420416667,-12.16041667,-12.2975,-8.2125,-10.80958333,-11.14958333,-26.25291667,-29.73708333,-0.180833333,-19.37,-3.092083333,-12.535,-12.37208333,10.24833333,9.760416667,41.15666667,-26.23916667,-27.85416667,-3.833333333,-12.38,-0.2125,-0.566666667,-6.259583333,-2.075416667,-2.60125,12.07291667,0.61625,4.392083333,-15.53791667,-17.16083333,13.5875,27.90333333,-0.849166667,-1.39125,0.669166667,-2.77
2012-05-09 00:00:00,8.326666667,36.34041667,9.400416667,-21.76333333,3.7375,0.495416667,-16.76541667,-17.92083333,62.80583333,-0.47875,-2.36125,-12.07333333,-12.19958333,-8.275833333,-10.87916667,-11.00166667,-26.49208333,-29.72208333,-0.29,-19.28458333,-3.145,-12.47481912,-12.41291667,10.13708333,9.51375,41.13958333,-26.3825,-27.84333333,-3.803333333,-12.28085899,-0.254166667,-0.596666667,-5.959166667,-2.033333333,-2.608024901,12.09333333,0.565416667,4.284583333,-15.455,-17.07958333,13.48,27.71291667,-1.055,-1.578333333,0.61125,-2.738333333
2012-05-10 00:00:00,8.427916667,36.37166667,8.8,-22.11125,3.500416667,0.384166667,-16.43416667,-18.1625,62.83083333,-0.605833333,-2.549583333,-11.96875,-12.16958333,-8.44125,-10.92291667,-10.88333333,-26.56333333,-29.81333333,-0.50125,-19.34958333,-3.1325,-12.54678408,-12.30833333,9.969166667,9.350833333,40.49458333,-26.47541667,-28.605,-3.797083333,-12.17493137,-0.334583333,-0.673333333,-6.079583333,-2.119583333,-2.742594352,12.08666667,0.472916667,4.198333333,-15.31166667,-16.97833333,13.36458333,27.35583333,-1.145,-1.642916667,0.51875,-2.7125
2012-05-11 00:00:00,8.4775,36.40208333,7.614166667,-22.96375,3.18125,0.258333333,-16.56666667,-18.335,62.85083333,-0.6925,-2.650416667,-11.96541667,-12.12666667,-9.07625,-11.10666667,-10.80166667,-26.33666667,-29.92083333,-0.662916667,-19.71291667,-3.279166667,-12.6054151,-12.00458333,9.796711416,9.251666667,39.995,-26.67541667,-28.98916667,-3.790833333,-12.13723954,-0.328333333,-0.691666667,-6.3425,-2.570416667,-3.145594486,12.10083333,0.315833333,4.104166667,-15.2775,-16.86791667,13.18916667,27.17833333,-1.269166667,-1.70875,0.495833333,-2.6975
2012-05-12 00:00:00,8.442083333,36.42833333,6.679166667,-23.875,2.597083333,0.138333333,-18.15333333,-18.69375,62.86541667,-0.76625,-2.789166667,-12.09958333,-12.1425,-9.653333333,-11.45875,-10.87416667,-26.84666667,-29.93916667,-0.892916667,-20.33041667,-3.403333333,-13.0450082,-12.26791667,9.569026682,8.946666667,40.00791667,-27.7075,-29.48916667,-3.79375,-12.18398961,-0.37,-0.745,-6.995,-3.4125,-3.90717752,12.11708333,0.120833333,3.908333333,-15.43875,-16.80041667,12.78541667,27.06541667,-1.522083333,-1.82625,0.394166667,-2.707916667
2012-05-13 00:00:00,8.331666667,36.455,6.144166667,-24.94291667,2.56,0.010416667,-17.94666667,-19.11583333,62.86791667,-0.8475,-2.872083333,-12.30875,-12.34791667,-10.07291667,-11.77666667,-11.18083333,-27.60333333,-30.02958333,-0.862916667,-20.95333333,-3.508333333,-13.10023769,-12.97791667,9.410875405,8.762916667,39.82125,-28.13541667,-30.62666667,-3.800416667,-12.38192998,-0.4275,-0.80625,-7.489166667,-4.41,-4.822279448,12.13541667,0.107916667,3.643333333,-15.73041667,-16.77583333,12.48708333,26.82416667,-1.752916667,-1.987916667,0.2825,-2.720416667
2012-05-14 00:00:00,8.087083333,36.47666667,6.021666667,-26.02666667,2.42375,-0.1025,-18.14833333,-19.16125,62.84833333,-0.986666667,-3.10875,-12.42666667,-12.40416667,-10.45208333,-12.09375,-12.01083333,-27.89291667,-30.23833333,-0.96,-21.87416667,-3.6625,-13.49918696,-13.69791667,9.20648682,8.538333333,39.24,-28.36208333,-31.80916667,-3.8075,-12.4503056,-0.47125,-0.862916667,-8.36375,-4.769166667,-5.23303295,12.14166667,0.06375,3.334583333,-16.10083333,-16.86666667,12.30416667,26.68375,-2.159583333,-2.231666667,0.13875,-2.764583333
2012-05-15 00:00:00,7.705833333,36.5025,5.8975,-26.51958333,2.185833333,-0.320833333,-17.87166667,-19.35166667,62.84416667,-1.18,-3.254166667,-12.48291667,-12.30916667,-10.73333333,-12.37416667,-12.36458333,-27.50625,-30.47208333,-1.265416667,-22.18833333,-3.759583333,-13.81192894,-14.23458902,9.017287282,8.361666667,38.97333333,-29.06166667,-31.88333333,-3.819166667,-12.39745873,-0.520833333,-0.926666667,-8.712083333,-5.603333333,-6.010766284,12.13083333,-0.17,3.08,-16.22375,-17.00208333,12.095,26.62375,-2.354583333,-2.527916667,-0.069583333,-2.82625
2012-05-16 00:00:00,7.399583333,36.53416667,6.064583333,-26.155,2.20625,-0.5,-17.89,-19.33208333,62.87166667,-1.275416667,-3.204166667,-12.56458333,-12.47166667,-10.90416667,-12.58333333,-12.67416667,-27.30041667,-30.56416667,-1.352083333,-22.13041667,-3.866666667,-13.8421897,-14.5666505,8.984720249,8.365,39.03,-29.20208333,-31.03208333,-3.83375,-12.52481326,-0.560416667,-0.9775,-8.103333333,-5.74,-6.16719827,12.11416667,-0.332083333,2.96,-16.24416667,-17.04916667,12.13125,26.78375,-2.425,-2.642083333,-0.233333333,-2.845416667
2012-05-17 00:00:00,7.259583333,36.56958333,6.771666667,-24.84666667,2.67875,-0.510416667,-17.39875,-18.75875,62.89083333,-1.244166667,-3.057083333,-12.40166667,-12.33041667,-10.12666667,-12.48208333,-12.43958333,-26.83,-30.35875,-1.0675,-21.47666667,-3.844166667,-13.47032607,-14.193506,9.239830694,8.791666667,39.42208333,-28.2975,-29.83375,-3.848333333,-12.36899893,-0.553333333,-0.967083333,-6.8075,-5.161666667,-5.662539407,12.10791667,-0.282083333,3.040833333,-16.11375,-17.1,12.48791667,27.33708333,-2.260833333,-2.635416667,-0.1775,-2.83
2012-05-18 00:00:00,7.434166667,36.61083333,7.184166667,-23.82291667,3.1425,-0.339166667,-16.84916667,-18.33791667,62.895,-1.11875,-2.825,-12.14833333,-12.165,-9.527916667,-12.1625,-12.04333333,-26.37291667,-30.0875,-0.800833333,-20.80708333,-3.625,-12.98314391,-13.68387614,9.525442119,9.1975,39.81166667,-27.625,-29.14375,-3.859166667,-12.1673113,-0.471666667,-0.866666667,-5.96625,-4.58625,-5.122411357,12.1,-0.206666667,3.22,-15.84041667,-16.99166667,12.77291667,27.63166667,-1.945,-2.464583333,0.01,-2.747916667
2012-05-19 00:00:00,7.6525,36.65791667,7.4975,-23.07625,3.53375,-0.092083333,-16.50583333,-18.01541667,62.91333333,-0.922916667,-2.68,-11.90583333,-11.95458333,-9.084166667,-11.85583333,-11.77208333,-25.6775,-29.83208333,-0.574583333,-20.295,-3.402916667,-12.485799,-12.92142686,9.775319064,9.511666667,40.15208333,-27.20541667,-28.64083333,-3.867916667,-11.93915748,-0.364583333,-0.743333333,-5.33,-4.124166667,-4.66487432,12.14041667,0.015,3.425,-15.60583333,-16.93166667,12.995,27.85875,-1.60375,-2.21875,0.33875,-2.669583333
