date,玉峰橋,水里,溪州大橋,章雲橋
2017/02/15,24,8.5,14.21,187.83
2017/02/16,24.23,7.85,13.51,187.5
2017/02/17,23.85,7.93,13.83,187.33
2017/02/18,23.31,8.4,13.29,186.83
2017/02/19,22.4,7.91,12.75,187.67
2017/02/20,22.48,9.23,12.37,187.17
2017/02/21,22.17,7.81,12.7,186.33
2017/02/22,22.43,8.56,13.13,189.33
2017/02/23,24.08,9.21,12.8,187.83
2017/02/24,23.53,7.8,12.59,190
2017/02/25,23.45,8.16,13.13,190.5
2017/02/26,23.35,7.2,12.8,188.33
2017/02/27,23.13,7.21,13.51,188
2017/02/28,22.85,7.48,13.67,188.17
2017/03/01,22.6,7.86,14,11.47
2017/03/02,22.33,7.74,14.7,11.93
2017/03/03,22.43,7.84,14.54,11.62
2017/03/04,21.68,7.38,14.7,11.77
2017/03/05,21.47,7.8,14.7,11.7
2017/03/06,22.55,7.98,14.75,11.95
2017/03/07,22.45,7.61,15.72,12.28
2017/03/08,26.45,7.67,16.4,12.93
2017/03/09,30.86,9.71,18.92,13.8
2017/03/10,25.08,8.81,18.24,11.85
2017/03/11,23.3,9.57,16.71,12.1
2017/03/12,21.92,9.73,15.03,12.13
2017/03/13,21.43,10.31,14.81,12.5
2017/03/14,23.41,9.34,15.29,12.53
2017/03/15,23.15,10.57,14.7,12.17
2017/03/16,22.23,9.38,14.7,12.08
2017/03/17,21.84,18.53,14.65,12.08
2017/03/18,21.77,19.4,14.7,12.3
2017/03/19,21.4,18.95,14.65,187.02
2017/03/20,21.12,19.54,14.7,12.07
2017/03/21,20.53,17.16,15.28,12.3
2017/03/22,19.92,17.14,15.29,12.13
2017/03/23,20.72,17.87,15.34,12.08
2017/03/24,20.32,17.65,15.03,11.33
2017/03/25,19.98,17.39,15.02,10.92
2017/03/26,23.93,18.71,14.7,11.67
2017/03/27,30,22.07,14.38,13.43
2017/03/28,25.55,18.92,13.73,12.63
2017/03/29,24.18,18.99,12.97,11.97
2017/03/30,23.8,19.05,20.6,21.63
2017/03/31,23.93,17.1,15.76,11.87
2017/04/01,32.56,22.71,15.13,178.5
2017/04/02,27.88,27.61,14.75,175.5
2017/04/03,25.48,21.57,14.65,175
2017/04/04,25,21.3,14.27,174
2017/04/05,24.15,19.51,13.45,173.67
2017/04/06,23.88,18.24,13.4,174
2017/04/07,23.53,18.5,12.37,175.67
2017/04/08,23.1,17.98,12.21,174.5
2017/04/09,22.6,18.22,12.1,175.83
2017/04/10,22.48,18.14,11.78,178.83
2017/04/11,22.05,17.11,11.99,180
2017/04/12,24.23,19.9,14,178.5
2017/04/13,41.91,24.41,28.6,191.67
2017/04/14,42.75,29.03,31.42,189.83
2017/04/15,26.45,22.4,17.38,189
2017/04/16,26.13,23.39,12.8,188.83
2017/04/17,26.7,19.04,13.32,190.17
2017/04/18,26.13,18.96,12.37,190.5
2017/04/19,25.33,18.25,12.8,191.83
2017/04/20,25.25,22.83,12.75,192.33
2017/04/21,24.63,27.68,16.22,193.83
2017/04/22,56,22.65,41.28,195
2017/04/23,126.73,17.26,88.31,191.33
2017/04/24,87.52,15.83,94.83,192.67
2017/04/25,61.2,15.46,83.4,196
2017/04/26,64.14,16.14,67.7,196.3
2017/04/27,98.03,19.89,91.9,193.67
2017/04/28,408.34,43.63,200.5,194
2017/04/29,231.4,35.52,189.15,192.33
2017/04/30,134.43,33.29,108.27,192.5
2017/05/01,168.59,37.07,102.6,116.52
2017/05/02,117.42,30.37,102.8,116.25
2017/05/03,52.38,15.76,83.92,104.75
2017/05/04,48.33,27.07,80.78,91.85
2017/05/05,47.69,39.14,58.06,68.53
2017/05/06,46.11,45.1,58.48,63.04
2017/05/07,44.24,46.86,20.99,38.36
2017/05/08,43.42,42.64,24.59,42.19
2017/05/09,41.95,44.38,23.24,41.5
2017/05/10,36.69,40.98,29.23,44.24
2017/05/11,30.48,40.77,27.98,43.6
2017/05/12,28.88,42.97,24.33,40.53
2017/05/13,29.85,44.45,22.88,38.62
2017/05/14,34.78,44.88,20.38,36.83
2017/05/15,112.61,48.01,18.39,42.05
2017/05/16,145.23,46.65,118.11,158.42
2017/05/17,161.29,40.95,156.5,185.46
2017/05/18,108.9,39.9,103.21,116.38
2017/05/19,96.13,41.54,65,97.46
2017/05/20,114.12,41.28,66.36,134.67
2017/05/21,116.32,40.28,111.26,162.21
2017/05/22,100.8,44.12,92,141.13
2017/05/23,98.04,44.09,72.94,121.46
2017/05/24,125.94,41.2,102.92,147.83
2017/05/25,173.27,40.85,185.28,199.88
2017/05/26,208.69,34.95,190.84,177
2017/05/27,215.73,33.75,163.1,170
2017/05/28,447.25,36.37,244.43,221.96
2017/05/29,443.83,34.93,247.08,220.46
2017/05/30,470.17,47.67,262.84,293.79
2017/05/31,443.63,64.49,319.81,370.89
2017/06/01,417.83,84.13,221.88,260.83
2017/06/02,1772.67,79.54,750.88,1174.96
2017/06/03,5298.54,79,7096.06,5755.96
2017/06/04,5701.16,64.26,5676.08,3879.17
2017/06/05,3003.79,54.17,1532.71,1111.92
2017/06/06,1493.21,73.3,1032.19,603.67
2017/06/07,648,75.43,912.29,517.08
2017/06/08,575.83,99.6,673.85,451.42
2017/06/09,565,157.03,379.68,446.67
2017/06/10,522.08,165.35,368.7,434.08
2017/06/11,500,155.54,405.92,415.33
2017/06/12,485.42,116.39,296.3,397.33
2017/06/13,444.17,108.24,232.71,350.38
2017/06/14,568.92,116.98,476.23,702.21
2017/06/15,1082.13,73.5,1221.13,1584.5
2017/06/16,1415,74.13,1091.35,1583.75
2017/06/17,1797.04,36.71,1846.4,2231.13
2017/06/18,1838.42,51.15,1376.06,2341.67
2017/06/19,1221.88,97.82,798.79,1978.21
2017/06/20,1058,138.5,555.56,1332.13
2017/06/21,925,114.06,344.38,756.46
2017/06/22,764.58,75.51,326.25,466
2017/06/23,577.13,82.45,356.26,275.38
2017/06/24,535.83,138.68,356.6,235.46
2017/06/25,422.5,137.23,361.07,213.71
2017/06/26,386.25,98.83,322.22,208
2017/06/27,366.67,65.12,310.59,192.83
2017/06/28,323,48.66,271.23,18.64
2017/06/29,310,43.27,296.36,229.33
2017/06/30,298.73,43.63,332.19,292.56
2017/07/01,293.77,43.87,406.75,396.54
2017/07/02,275.54,46.54,401.75,318.54
2017/07/03,294.73,43.86,412.31,370.88
2017/07/04,278.35,41.23,463,334.63
2017/07/05,252.13,42.12,485.88,292.38
2017/07/06,245.79,44.49,451.9,345.63
2017/07/07,290.17,67.97,490.5,386.38
2017/07/08,267.79,74.16,457,353.29
2017/07/09,233.92,68.37,419.65,226.67
2017/07/10,225.46,59.22,397.31,214.81
2017/07/11,215.94,52.45,394.58,176.27
2017/07/12,209.94,59.96,378.69,163.85
2017/07/13,194.21,56.85,370.28,168.98
2017/07/14,173.04,60.8,331.79,110.15
2017/07/15,152.5,58.7,312,104.85
2017/07/16,139.92,84.83,309.42,123.65
2017/07/17,138.08,85.4,291.69,81.71
2017/07/18,134.52,61.59,247.32,53.73
2017/07/19,138.54,60.06,249.98,72.81
2017/07/20,128.42,61.81,266.38,103.9
2017/07/21,116.48,62.69,195.43,38.58
2017/07/22,108.3,94.78,153.86,26.87
2017/07/23,103.53,88.9,127.91,22.52
2017/07/24,132.81,66.65,161.2,81.6
2017/07/25,125.66,59.62,277.32,131.25
2017/07/26,104.6,56.42,234.21,88.15
2017/07/27,111.08,60.32,195.2,52.44
2017/07/28,102.36,54.74,188,61.31
2017/07/29,157.34,51.78,240.68,154.83
2017/07/30,665.63,113.22,762.9,909.83
2017/07/31,961.51,74.87,1333.01,1460.34
2017/08/01,654.47,41.7,812.62,721.19
2017/08/02,372.6,42.41,484.88,357.17
2017/08/03,238.38,45.32,370.58,281.29
2017/08/04,200.96,53.18,337.62,260.54
2017/08/05,151.52,68.43,242.24,189.63
2017/08/06,147.35,77.77,183.75,129.5
2017/08/07,154,61.17,142.93,123.58
2017/08/08,162,51.69,204.61,170.98
2017/08/09,167.67,46.33,146.79,144.27
2017/08/10,171.13,50.58,149.28,115.44
2017/08/11,170.96,48.92,145.13,62.5
2017/08/12,172.42,57.85,154.67,52.08
2017/08/13,171.67,75.68,123.99,32.88
2017/08/14,164.33,66.46,95.22,29.88
2017/08/15,159.67,46.39,102.15,29.58
2017/08/16,153.67,17.02,99.66,32.35
2017/08/17,150.33,12.09,65.98,31
2017/08/18,143.19,11.88,40.97,30.88
2017/08/19,138.67,8.98,38.35,30
2017/08/20,134.98,8.95,25.17,31
2017/08/21,132.52,12.72,19.01,31
2017/08/22,185.27,14.5,41.23,30.92
2017/08/23,148.21,17.04,169.47,65.65
2017/08/24,142.33,21.05,151.85,82.33
2017/08/25,115.5,23.84,160.67,67.63
2017/08/26,104.81,12.4,155.17,34.29
2017/08/27,115.14,14.47,225.48,183.46
2017/08/28,105.47,20.07,149.08,92.71
2017/08/29,102.26,19.88,84.65,35.1
2017/08/30,107.78,17.52,59.53,34.04
2017/08/31,95.58,12.35,67.36,40.93
2017/09/01,88.3,14.01,66.18,13.77
2017/09/02,97.44,14.13,81.35,35.18
2017/09/03,96.28,10.02,140.05,61.13
2017/09/04,88.54,13.66,127.73,77.4
2017/09/05,99.22,17.15,130.87,52.35
2017/09/06,96.78,16.8,101.25,37.98
2017/09/07,77.93,19.51,78.03,79.9
2017/09/08,65.55,13.48,62.15,79
2017/09/09,77.26,11.03,65.95,93.5
2017/09/10,83.2,15.45,58.67,98.51
2017/09/11,87.8,17.36,57.05,82.33
2017/09/12,90.7,27.16,59.55,96.46
2017/09/13,95.7,19.29,57.06,81.08
2017/09/14,104.28,9.67,43.45,63.08
2017/09/15,112.4,12.1,34.22,44.79
2017/09/16,114.73,11.57,32.93,39.42
2017/09/17,117.5,10.79,30.99,37.46
2017/09/18,115.6,10.23,29.55,33.96
2017/09/19,114.58,11.72,29.42,36.19
2017/09/20,114.73,13.19,31.58,45.77
2017/09/21,116.63,14.46,28.33,40.75
2017/09/22,106.27,18.25,30.6,37.94
2017/09/23,120.56,10.2,32.73,50.75
2017/09/24,123.76,8.7,30.29,46.83
2017/09/25,117.94,14.11,36.93,58.77
2017/09/26,115.31,15.05,31.13,46.31
2017/09/27,99.75,12.17,32.29,45.31
2017/09/28,91.2,13.91,43.31,61.63
2017/09/29,76.48,12.63,28.3,41.29
2017/09/30,61.7,14.83,39.1,45.96
2017/10/01,52.88,12.46,28.06,40.83
2017/10/02,51.38,16.5,30.64,34.7
2017/10/03,51.77,12.11,27.41,29.13
2017/10/04,44.79,14.06,23.69,23.93
2017/10/05,46.92,11.58,23.12,16.83
2017/10/06,45.57,13.32,22.51,15.38
2017/10/07,45.15,15,22.27,14.38
2017/10/08,48.53,15.36,22.2,14.24
2017/10/09,81.96,12.41,23.03,13.04
2017/10/10,58.09,9.92,23.73,12.37
2017/10/11,57.95,17.67,22.94,12.31
2017/10/12,54.22,11.3,22.78,12.52
2017/10/13,74.78,9.2,21.71,16.95
2017/10/14,321.88,16.05,174.01,239.71
2017/10/15,684.83,19.19,416.99,497.96
2017/10/16,566.67,8.18,341.48,266.85
2017/10/17,368.54,6.69,208.58,115.63
2017/10/18,217.23,7.02,152.32,89
2017/10/19,148.83,8.5,97.13,71.08
2017/10/20,129.88,8.38,54.67,70.58
2017/10/21,114.15,9.37,42.09,58.46
2017/10/22,105.56,10.26,37.78,57.77
2017/10/23,89.5,8.14,30.61,49.81
2017/10/24,75.75,7.29,23.99,43.94
2017/10/25,55.16,7.53,20.62,41.75
2017/10/26,49.47,10.86,19.07,40.13
2017/10/27,50.18,9.24,18.16,38.92
2017/10/28,49.82,13.04,17.92,37
2017/10/29,48.76,13.33,17.82,36.21
2017/10/30,48.4,12.61,19.9,37.96
2017/10/31,46.21,10.84,30.92,35.79
2017/11/01,45.43,14.06,20.56,30
2017/11/02,45.22,17.08,23.73,32
2017/11/03,45.15,15.35,26.14,32.04
2017/11/04,44.08,13.02,28.85,33
2017/11/05,40.19,11.19,18.16,32.96
2017/11/06,37.49,8.14,9.24,34
2017/11/07,35.2,12.99,6.45,34
2017/11/08,32.05,8.17,5.67,29.31
2017/11/09,30.65,11.15,2.98,24.36
2017/11/10,29.7,10.7,1.43,26.42
2017/11/11,30.14,8.19,2.41,29.92
2017/11/12,41.83,17.28,8.83,36.9
2017/11/13,41.08,18.38,23.51,43.88
2017/11/14,35.9,14.49,14.82,39.38
2017/11/15,33.75,18.22,10.65,37.42
2017/11/16,31,9.97,8.26,24.47
2017/11/17,29,11.29,3.24,25.33
2017/11/18,27.65,10.19,3.33,25.38
2017/11/19,27.15,8.7,3.42,24.67
2017/11/20,27.15,9.44,4.21,23.93
2017/11/21,25.36,11.83,4.58,24.51
2017/11/22,24.29,9.99,19.98,46.87
2017/11/23,23.91,10.8,35.95,62.86
2017/11/24,23.69,11.47,33.11,60.09
2017/11/25,23.8,10.91,28.54,61.29
2017/11/26,23.16,10.61,28.11,59.54
2017/11/27,23.69,12.45,34.04,63.38
2017/11/28,23.05,12.15,31.18,62.18
2017/11/29,22.6,11.85,35.06,60.13
2017/11/30,21.96,11.97,39.18,59.05
2017/12/01,21.34,10.71,36.73,56.11
2017/12/02,20.91,10.46,32.53,56.17
2017/12/03,20.24,10.25,31.77,56.04
2017/12/04,19.75,10.28,32.45,55.83
2017/12/05,19,10.6,31.08,54.79
2017/12/06,16.35,12.04,33.98,55.67
2017/12/07,15.54,12.98,39.31,56.34
2017/12/08,15.21,10.25,32.04,52.25
2017/12/09,15.98,8.39,31.43,47.03
2017/12/10,15.4,9.23,33.81,49.13
2017/12/11,14.16,7.77,32.79,46.08
2017/12/12,14.4,7.71,24.96,44.93
2017/12/13,14.57,8.7,30.31,40.04
2017/12/14,14.31,7.54,18.09,21.94
2017/12/15,13.96,7.85,12.55,20.67
2017/12/16,13.9,7.83,13.1,21
2017/12/17,13.75,7.89,11.48,21.28
2017/12/18,13.46,7.8,14.08,22.13
2017/12/19,13.14,7.79,12.01,20.6
2017/12/20,13.75,8.07,12.25,19.63
2017/12/21,13.17,7.55,11.64,19.58
2017/12/22,12.91,7.55,11.19,19.85
2017/12/23,12.5,8.62,10.68,19.63
2017/12/24,12.03,7.66,10.2,19.55
2017/12/25,12.03,7.79,10.09,19.78
2017/12/26,12,8.19,16.65,20.38
2017/12/27,11.25,8.57,24.87,20.5
2017/12/28,10.9,8.84,22.34,20.93
2017/12/29,11.1,7.29,21.16,21.23
2017/12/30,11.1,7.71,20.52,21.8
2017/12/31,11.01,7.62,19.31,22.75
2018/01/01,50.67,10.88,8.08,26.17
2018/01/02,50.54,12.85,4.28,25.71
2018/01/03,50.46,11.21,7.68,26.17
2018/01/04,50.58,9.87,7.57,26.17
2018/01/05,53.79,11.41,4.24,23.96
2018/01/06,55.09,11.54,3.8,28.7
2018/01/07,71.36,16.61,14.97,38.05
2018/01/08,77.98,18.33,30.13,49.84
2018/01/09,171.76,24.37,76.15,149.78
2018/01/10,195.31,17.94,161.91,210.89
2018/01/11,143.74,17.15,141.4,116.02
2018/01/12,88.93,26.65,113.15,79.41
2018/01/13,54.71,22.64,52.39,45.83
2018/01/14,50.71,20.06,32,24.5
2018/01/15,48.96,18.8,32.91,37.83
2018/01/16,46.39,20.17,20.51,32.21
2018/01/17,43.91,21.63,19.24,30.75
2018/01/18,42.53,17.29,19.05,29.96
2018/01/19,44.03,17.82,11.68,31.58
2018/01/20,43.5,22.58,4.18,30.88
2018/01/21,42.75,22.11,3,30.25
2018/01/22,46.13,19.18,5.67,25.47
2018/01/23,46.99,23.43,3.76,25.06
2018/01/24,45.94,20.93,3.64,29.42
2018/01/25,45.15,17.6,3.44,23.14
2018/01/26,44.55,20.8,2.81,25
2018/01/27,44.85,18.28,2.78,26.04
2018/01/28,44.78,15.97,2.46,24.65
2018/01/29,45.79,20.71,3.19,20.24
2018/01/30,46.69,16.68,3.12,21.36
2018/01/31,45.34,21.46,2.76,23.42
2018/02/01,49.99,22.4,3.55,24.92
2018/02/02,46.31,26.02,5.6,23.84
2018/02/03,45.3,23.6,4.05,20.81
2018/02/04,44.25,26.25,4.11,21.96
2018/02/05,42.83,24.3,4.44,20.95
2018/02/06,42.64,24.96,5.02,21.59
2018/02/07,43.31,31.44,6.66,22.18
2018/02/08,51.61,31.35,25.22,44.43
2018/02/09,56.3,32.82,20.98,33.42
2018/02/10,53.13,29.1,23.08,22.62
2018/02/11,53.13,35.88,34.33,28.13
2018/02/12,51.47,38.61,50.02,32.13
2018/02/13,44.89,30.73,42.21,25.92
2018/02/14,47.55,40.92,35.49,31.79
2018/02/15,47.29,33.58,28.8,32.08
2018/02/16,46.35,32.98,26.8,26
2018/02/17,45.64,32.25,25.39,27
2018/02/18,45.15,26.21,23.45,20.06
2018/02/19,43.84,28.19,20.45,23.76
2018/02/20,43.09,30,21.94,26.75
2018/02/21,43.13,18.15,17.33,20.05
2018/02/22,44.61,16.26,13.63,24.95
2018/02/23,53.29,20.55,20.98,32.54
2018/02/24,46.13,30.13,25.39,30.38
2018/02/25,43.58,19.41,17.94,24.8
2018/02/26,42.71,17.76,13.06,21.48
2018/02/27,42.56,17.4,11.33,22.45
2018/02/28,42.41,20.04,11.36,25.71
2018/03/01,42.34,19.52,11.65,25
2018/03/02,41.48,21.55,9.84,22.58
2018/03/03,41.36,22.07,6.93,25.75
2018/03/04,42.82,23.35,6.39,26.5
2018/03/05,48.83,32.85,17.45,30.83
2018/03/06,46.57,28.34,28.8,23.95
2018/03/07,42.34,25.76,13.1,27.13
2018/03/08,42.9,17.56,18.88,37.83
2018/03/09,52.11,23.74,18.32,31.88
2018/03/10,45.41,23.75,15.79,22.88
2018/03/11,42.83,21.63,10.48,21.25
2018/03/12,42,30.26,11.75,23.35
2018/03/13,41.59,44.28,19.14,27
2018/03/14,40.99,38.2,24.83,25.95
2018/03/15,40.76,40.87,34.14,29.59
2018/03/16,44.55,40.05,44.52,30.46
2018/03/17,41.44,40,29.4,26.04
2018/03/18,40.39,40.72,27.23,26.54
2018/03/19,39.32,41.72,29.58,27.17
2018/03/20,37.66,25.71,42.56,24.62
2018/03/21,37.51,14.5,20.21,18.75
2018/03/22,38.54,27.78,15.53,20.09
2018/03/23,38.18,35.25,19.58,24.79
2018/03/24,38.21,18.08,16.35,20.93
2018/03/25,37.69,13.4,11.05,15.81
2018/03/26,37.6,16.34,7.33,16.51
2018/03/27,37.69,17.8,5.96,15.98
2018/03/28,37.92,16.91,5.9,18.87
2018/03/29,37.98,17.97,6.02,18.7
2018/03/30,38.45,19.35,6.75,16.92
2018/03/31,38.65,21.62,6.55,18.17
2018/04/01,38.3,20.08,7.48,19.28
2018/04/02,38.74,17.56,7.13,18.88
2018/04/03,38.45,16.88,6.84,16.98
2018/04/04,38.07,20.25,6.52,16.36
2018/04/05,37.6,18.88,6.87,18.11
2018/04/06,37.6,19.75,7.13,17.3
2018/04/07,38.39,17.57,7.63,17
2018/04/08,38.63,19.93,8.03,22.42
2018/04/09,37.72,19.72,7.71,22.35
2018/04/10,37.16,17.5,8.82,20.13
2018/04/11,36.87,18.16,6.35,17.38
2018/04/12,45.54,20.53,4.87,17.4
2018/04/13,41.41,18.08,7.04,23.9
2018/04/14,37.22,19.85,7.13,19.4
2018/04/15,37.4,17.78,5.72,19.69
2018/04/16,38.26,17.32,13.3,25.04
2018/04/17,39.45,18.99,16.46,25.33
2018/04/18,38.55,32.35,14.56,22.96
2018/04/19,37.28,35.78,20.36,25.29
2018/04/20,36.75,33.13,15.24,23.05
2018/04/21,36.73,36.49,13.39,24.29
2018/04/22,36.61,30.69,13.16,20.57
2018/04/23,40.72,28.21,12,20.23
2018/04/24,44.35,16.92,14.36,26.25
2018/04/25,40.12,17.91,14.93,29.25
2018/04/26,38.22,18.51,16.63,40.78
2018/04/27,37.67,21.73,10.57,25.34
2018/04/28,36.78,26.17,11.8,20.09
2018/04/29,36,20.8,12.9,22.46
2018/04/30,35.18,17.8,11.45,21.58
2018/05/01,35.27,20.51,11.01,21
2018/05/02,35.21,24.46,9.96,20.2
2018/05/03,35.21,18.36,10.25,20.46
2018/05/04,35,20.86,9.29,18.55
2018/05/05,34.95,20.83,9.96,18.61
2018/05/06,34.77,22.44,9.46,19.77
2018/05/07,35.03,24.61,8.14,18.35
2018/05/08,47.12,13.71,18.06,31.77
2018/05/09,50.62,10.59,50.7,41.61
2018/05/10,54.72,12.34,38.48,32.13
2018/05/11,45.86,18.93,26.58,28.58
2018/05/12,43.16,20.99,21.31,27.17
2018/05/13,41.33,23.02,15.49,23.43
2018/05/14,40.58,24.82,12.36,22.24
2018/05/15,40.73,20.45,7.16,23.67
2018/05/16,40.76,22.23,6.93,26.13
2018/05/17,40.65,26.71,8.41,27.46
2018/05/18,40.54,25.58,7.36,26.76
2018/05/19,39.91,23.24,8.47,21.05
2018/05/20,39.98,21.64,7.54,22.93
2018/05/21,40.31,19.51,7.28,21.64
2018/05/22,40.39,17.63,6.58,22.11
2018/05/23,39.68,19.51,4.61,19.68
2018/05/24,38.59,19.74,4.13,22.28
2018/05/25,39.5,18.83,3.9,23.16
2018/05/26,38.95,18.6,3.75,20.97
2018/05/27,38.15,16.28,3.85,21.12
2018/05/28,37.98,21.9,3.96,19.86
2018/05/29,38.27,29.4,4.08,26.16
2018/05/30,38.15,26.41,6.88,36.55
2018/05/31,38.18,20.3,31.88,37.98
2018/06/01,37.4,25.37,10.06,26.96
2018/06/02,38.78,24.98,3.64,26.29
2018/06/03,42.82,14.94,3.29,26.73
2018/06/04,37.03,13.42,3.07,25.08
2018/06/05,51.57,14.86,4.63,53.58
2018/06/06,50.14,13.3,82.83,58.03
2018/06/07,46.84,14.57,8.73,33.48
2018/06/08,47.08,15.08,29.15,31.23
2018/06/09,40.25,16.65,9.57,27.54
2018/06/10,42.17,14.86,27.69,76.6
2018/06/11,49.57,14.63,190.68,210.05
2018/06/12,42.49,12.39,83.35,77.4
2018/06/13,37.94,13.6,51.83,41.73
2018/06/14,36.8,18.84,40.98,49.49
2018/06/15,41.04,14.28,44.43,36.79
2018/06/16,41.36,13.18,23.35,44.68
2018/06/17,56.59,14.3,125.2,99.88
2018/06/18,53.48,11.7,120.72,60.54
2018/06/19,96.9,11.47,327.35,450.42
2018/06/20,146.86,11.1,468.45,674.19
2018/06/21,115.5,12.05,279.75,293.08
2018/06/22,91.67,11.78,205.75,153.94
2018/06/23,84.18,16.77,179.59,123.08
2018/06/24,67.19,30.8,181.27,113.15
2018/06/25,60.01,36.1,153.73,101.08
2018/06/26,54.88,32.68,140.08,97.33
2018/06/27,52.38,30.4,103.1,100.44
2018/06/28,49.08,28.27,181.5,121.46
2018/06/29,48.46,27.85,146.98,102.88
2018/06/30,49.59,19.2,168.71,118.4
2018/07/01,55.63,15.11,192.82,178.06
2018/07/02,83.3,21.9,561.77,583.21
2018/07/03,96.13,35.96,369.79,516.63
2018/07/04,74.5,48.73,361.35,339.92
2018/07/05,64.15,54.52,312.63,257.04
2018/07/06,63.62,54.43,265.45,159.94
2018/07/07,65.36,51.55,315.73,286.21
2018/07/08,71.33,51.35,335.6,270
2018/07/09,58.76,51.96,289.08,173.56
2018/07/10,55.14,52.27,266.5,157.92
2018/07/11,324.57,43.69,554.15,712.02
2018/07/12,198.1,50.98,363.86,372.13
2018/07/13,143.54,48.25,291.72,214.33
2018/07/14,122.97,48.83,266.03,158.85
2018/07/15,111.27,46.8,223.39,107.33
2018/07/16,96.52,51.92,171.75,93.92
2018/07/17,113.55,52.01,160,86.17
2018/07/18,103.44,50.49,158.34,100.69
2018/07/19,90.45,47.56,197.62,115.33
2018/07/20,86.45,37.91,152.54,96.71
2018/07/21,86.55,26.86,100.43,68.27
2018/07/22,95.79,17.06,107.5,72.07
2018/07/23,112.86,28.15,125.97,70.3
2018/07/24,98.57,27.84,132.16,77.99
2018/07/25,107.83,35.68,212.77,115.63
2018/07/26,93.36,34.66,222.28,96.02
2018/07/27,93.05,28.1,121.7,118.98
2018/07/28,92.81,29.29,238,128.69
2018/07/29,102.22,30.59,268.44,153.15
2018/07/30,88.71,28,173.18,97.88
2018/07/31,84.6,27.67,85.59,76.48
2018/08/01,79.8,25.92,65.35,60.67
2018/08/02,83.2,27.25,93.08,53.98
2018/08/03,82.6,22.94,78.75,54.96
2018/08/04,83.19,15.66,104.05,70.86
2018/08/05,89.26,18.38,162.09,112.28
2018/08/06,94.14,19.2,187.14,100.19
2018/08/07,83.4,24.95,99.75,69.55
2018/08/08,81.1,23.98,63.66,66.89
2018/08/09,88.54,24.69,114.72,78
2018/08/10,80.15,25.35,100.11,65.84
2018/08/11,81.2,25.56,57.83,51.76
2018/08/12,76.2,22.08,67.22,47.88
2018/08/13,73.4,20.16,72.96,89.63
2018/08/14,84.64,27.6,269.25,125.9
2018/08/15,129.33,28.85,377.5,126.06
2018/08/16,131.12,30.01,207.16,95.44
2018/08/17,152.58,30.71,255.57,91.39
2018/08/18,153.58,28.46,306.13,117.8
2018/08/19,169.82,35.7,352.16,127.19
2018/08/20,188.39,55.83,601.85,224.96
2018/08/21,180.92,56.69,666.35,223
2018/08/22,160.26,52.85,566.16,192.63
2018/08/23,166.17,56.83,517.52,208.81
2018/08/24,567.14,64.24,2098.1,2110.11
2018/08/25,334.46,62.63,927.66,674
2018/08/26,333.54,53.61,490.48,415.33
2018/08/27,321.96,54.33,501.88,381.67
2018/08/28,306.73,29.69,506.53,268.33
2018/08/29,292.29,26.1,524.42,219.5
2018/08/30,263.1,30.64,475.81,196.75
2018/08/31,198.67,38.4,309.99,119.71
2018/09/01,186.08,33.73,243.6,90.83
2018/09/02,177.42,40.44,244.18,115.91
2018/09/03,168.84,47.19,209.3,95.4
2018/09/04,151.78,45.28,122.83,52.48
2018/09/05,142.87,29.08,99.28,40.93
2018/09/06,141.4,37.79,133.43,57.39
2018/09/07,139.87,44.65,155.95,96.41
2018/09/08,142.67,48.37,305.31,155.88
2018/09/09,132.13,39.88,188.56,96.43
2018/09/10,125.27,32.12,131.25,63.29
2018/09/11,124.8,41.12,107.06,46.55
2018/09/12,114.69,41.12,120.59,66.85
2018/09/13,108.38,34.68,117.08,63.51
2018/09/14,104.08,36.78,72.41,39.17
2018/09/15,311.91,27.74,111.2,98.15
2018/09/16,850.92,30.03,972.06,763.53
2018/09/17,206.58,10.94,425.13,351.17
2018/09/18,183.92,11.13,292.03,227.33
2018/09/19,258.96,9.65,227.57,167.52
2018/09/20,251.88,26.68,186.09,123.92
2018/09/21,258.96,43.75,141.05,81
2018/09/22,258.02,52.28,142.48,88.61
2018/09/23,255.21,50.91,129.5,84.5
2018/09/24,73.07,52.63,137.54,78.23
2018/09/25,76.27,50.71,109.43,58.68
2018/09/26,91.3,41.93,88.75,40.95
2018/09/27,106.12,44.78,93.29,39.2
2018/09/28,107.08,38.35,86.73,32.92
2018/09/29,109.39,35.78,79,32.92
2018/09/30,90.7,32.7,67.16,33.17
2018/10/01,89.16,30.06,50.87,33.46
2018/10/02,88.07,26.08,30.53,34.04
2018/10/03,85.18,25.83,22.79,34
2018/10/04,87.46,19.12,37.3,46.69
2018/10/05,89.69,20.65,18.49,52.1
2018/10/06,82.57,14.62,18.23,52.59
2018/10/07,86.62,13.47,18.56,52.59
2018/10/08,88.73,13.82,16.65,26.96
2018/10/09,87.5,12.47,18.6,25.5
2018/10/10,88.03,13.95,19.2,25.88
2018/10/11,114.66,22.09,21.12,28.17
2018/10/12,171.31,35.13,27.61,30.96
2018/10/13,172.43,29.48,30.86,32.21
2018/10/14,125.73,26.96,21.98,28
2018/10/15,111.67,18.24,18.78,26.67
2018/10/16,105.97,17.05,13.99,26.79
2018/10/17,103.82,16.22,11.79,26.54
2018/10/18,95.29,13.5,23.34,35.7
2018/10/19,95.11,13.23,10.8,23.25
2018/10/20,92.14,13.54,10.25,22.91
